Unhappy, Sameness, Tolerance
17.74, 56.34, 0.48
12.33, 58.72, 0.49
10.19, 61.03, 0.51
8.37, 62.94, 0.53
7.24, 63.84, 0.54
6.75, 64.14, 0.56
6.55, 64.41, 0.58
5.86, 64.62, 0.58
6.27, 65.38, 0.58
6.14, 65.49, 0.60
5.98, 64.06, 0.61
6.39, 64.04, 0.61
6.95, 64.22, 0.61
6.39, 63.70, 0.63
6.79, 63.76, 0.64
7.40, 63.59, 0.62
6.71, 64.52, 0.62
6.75, 64.51, 0.60
7.92, 64.93, 0.58
8.49, 65.58, 0.54
7.96, 66.15, 0.53
8.25, 66.73, 0.48
8.57, 68.53, 0.47
7.56, 68.97, 0.46
7.64, 69.03, 0.46
8.25, 68.66, 0.43
7.92, 70.80, 0.43
7.36, 69.68, 0.45
7.96, 69.02, 0.44
8.16, 70.74, 0.44
7.40, 71.17, 0.45
7.03, 71.25, 0.46
5.98, 69.96, 0.46
7.28, 71.30, 0.49
6.75, 69.66, 0.52
6.91, 69.88, 0.51
6.87, 70.51, 0.51
6.06, 70.22, 0.50
6.22, 69.62, 0.50
6.55, 70.34, 0.53
6.63, 70.07, 0.52
6.95, 69.76, 0.52
6.79, 69.53, 0.55
6.71, 69.35, 0.56
6.91, 69.96, 0.55
5.54, 69.55, 0.57
5.34, 68.75, 0.60
4.97, 67.90, 0.62
6.39, 67.16, 0.59
6.47, 67.14, 0.58
