Unhappy, Sameness, Tolerance
14.15, 54.54, 0.60
14.79, 59.04, 0.41
16.45, 62.91, 0.25
15.72, 66.78, 0.15
14.59, 69.94, 0.07
12.89, 71.71, 0.04
12.49, 72.92, 0.02
10.87, 73.63, 0.01
10.27, 75.19, 0.00
9.98, 77.58, 0.00
8.85, 76.76, 0.00
9.62, 76.09, 0.00
10.47, 76.65, 0.00
9.66, 76.70, 0.00
9.94, 76.47, 0.00
10.02, 76.63, 0.00
10.43, 75.77, 0.00
10.67, 77.91, 0.00
9.78, 76.59, 0.00
10.35, 76.96, 0.00
10.02, 78.02, 0.00
9.62, 79.28, 0.00
8.89, 78.59, 0.00
9.42, 78.28, 0.00
9.58, 78.78, 0.00
9.34, 79.02, 0.00
9.42, 78.99, 0.00
9.38, 79.69, 0.00
9.01, 78.38, 0.00
9.66, 77.31, 0.00
11.03, 78.68, 0.00
9.54, 79.13, 0.00
9.34, 81.04, 0.00
8.21, 79.71, 0.00
9.46, 78.98, 0.00
9.70, 79.34, 0.00
9.74, 78.50, 0.00
9.94, 78.41, 0.00
10.27, 79.66, 0.00
9.42, 79.74, 0.00
9.58, 79.01, 0.00
9.98, 78.94, 0.00
10.02, 79.93, 0.00
8.85, 80.45, 0.00
9.14, 80.03, 0.00
8.77, 80.98, 0.00
7.88, 81.13, 0.00
8.25, 81.28, 0.00
8.89, 79.72, 0.00
9.26, 79.82, 0.00
9.09, 80.74, 0.00
8.65, 79.20, 0.00
9.98, 80.03, 0.00
9.34, 80.76, 0.00
8.77, 80.01, 0.00
9.34, 79.58, 0.00
9.86, 78.65, 0.00
10.06, 79.73, 0.00
8.73, 80.48, 0.00
8.85, 79.53, 0.00
10.06, 79.42, 0.00
9.98, 79.03, 0.00
