Unhappy, Sameness, Tolerance
1.98, 50.91, 0.95
0.12, 50.52, 1.00
0.00, 51.19, 1.00
0.00, 50.75, 1.00
0.00, 50.36, 1.00
0.00, 51.11, 1.00
0.00, 50.78, 1.00
0.00, 50.94, 1.00
0.00, 50.85, 1.00
0.00, 50.42, 1.00
0.00, 50.21, 1.00
0.00, 50.31, 1.00
0.00, 49.72, 1.00
0.00, 49.79, 1.00
0.00, 49.59, 1.00
0.00, 49.31, 1.00
0.00, 49.55, 1.00
0.00, 49.22, 1.00
0.00, 49.54, 1.00
0.00, 49.71, 1.00
0.00, 49.70, 1.00
0.00, 49.86, 1.00
0.00, 50.00, 1.00
0.00, 49.64, 1.00
0.00, 49.33, 1.00
0.00, 49.05, 1.00
0.00, 49.52, 1.00
0.00, 49.46, 1.00
0.00, 50.08, 1.00
0.00, 50.00, 1.00
0.00, 50.08, 1.00
0.00, 49.39, 1.00
0.00, 49.43, 1.00
0.00, 49.69, 1.00
0.00, 49.75, 1.00
0.00, 50.07, 1.00
0.00, 50.15, 1.00
0.00, 50.21, 1.00
0.00, 50.37, 1.00
0.00, 50.02, 1.00
0.00, 49.65, 1.00
0.00, 49.89, 1.00
0.00, 49.84, 1.00
0.00, 50.07, 1.00
0.00, 49.63, 1.00
0.00, 50.06, 1.00
0.00, 49.85, 1.00
0.00, 49.91, 1.00
0.00, 49.68, 1.00
0.00, 49.39, 1.00
