Unhappy, Sameness, Tolerance
27.81, 58.85, 0.18
22.39, 65.29, 0.01
16.94, 68.76, 0.00
14.55, 71.46, 0.00
13.26, 71.90, 0.00
12.57, 73.30, 0.00
11.68, 74.35, 0.00
10.87, 75.36, 0.00
10.31, 75.32, 0.00
10.83, 75.89, 0.00
9.98, 75.42, 0.00
10.27, 77.01, 0.00
9.34, 76.57, 0.00
9.30, 76.94, 0.00
8.93, 77.55, 0.00
9.50, 76.63, 0.00
10.23, 76.27, 0.00
10.63, 76.26, 0.00
10.51, 77.73, 0.00
9.34, 78.96, 0.00
7.96, 77.76, 0.00
9.22, 77.98, 0.00
9.22, 77.48, 0.00
9.78, 77.33, 0.00
9.86, 77.36, 0.00
9.62, 77.51, 0.00
9.46, 77.46, 0.00
9.42, 78.84, 0.00
9.05, 78.12, 0.00
9.46, 78.21, 0.00
9.42, 77.91, 0.00
9.66, 78.19, 0.00
9.34, 78.24, 0.00
9.42, 79.41, 0.00
9.18, 79.92, 0.00
7.92, 80.02, 0.00
8.25, 80.63, 0.00
7.92, 78.81, 0.00
9.09, 78.43, 0.00
9.94, 79.29, 0.00
9.50, 80.56, 0.00
8.69, 79.14, 0.00
9.18, 79.80, 0.00
8.45, 79.52, 0.00
9.01, 79.28, 0.00
9.62, 79.06, 0.00
9.22, 79.18, 0.00
9.42, 79.18, 0.00
9.50, 79.44, 0.00
9.18, 79.18, 0.00
9.50, 78.42, 0.00
9.82, 79.08, 0.00
10.06, 78.70, 0.00
10.11, 78.87, 0.00
