Unhappy, Sameness, Tolerance
30.96, 62.72, 0.07
19.32, 68.35, 0.00
14.35, 70.98, 0.00
12.29, 72.22, 0.00
11.84, 73.80, 0.00
11.12, 74.32, 0.00
10.67, 76.18, 0.00
9.50, 75.68, 0.00
9.38, 76.06, 0.00
9.05, 76.40, 0.00
9.26, 74.76, 0.00
11.28, 76.04, 0.00
10.15, 76.96, 0.00
9.94, 77.56, 0.00
9.34, 76.55, 0.00
9.94, 75.97, 0.00
10.31, 78.00, 0.00
9.18, 76.75, 0.00
9.66, 76.82, 0.00
9.54, 77.03, 0.00
9.70, 78.01, 0.00
8.97, 78.14, 0.00
8.65, 77.34, 0.00
9.30, 78.67, 0.00
8.69, 77.19, 0.00
10.23, 77.62, 0.00
10.47, 77.30, 0.00
10.06, 78.25, 0.00
9.62, 78.66, 0.00
10.02, 76.51, 0.00
10.87, 77.77, 0.00
10.11, 77.68, 0.00
9.82, 78.11, 0.00
10.11, 78.69, 0.00
10.02, 80.01, 0.00
8.37, 79.87, 0.00
8.85, 79.96, 0.00
8.89, 79.10, 0.00
9.46, 77.76, 0.00
10.35, 79.58, 0.00
9.46, 78.69, 0.00
10.11, 79.53, 0.00
9.82, 80.29, 0.00
9.38, 80.03, 0.00
9.62, 80.94, 0.00
9.01, 81.36, 0.00
8.61, 80.77, 0.00
8.73, 81.21, 0.00
8.53, 80.79, 0.00
8.89, 80.77, 0.00
9.05, 79.60, 0.00
10.23, 79.99, 0.00
9.42, 79.82, 0.00
10.43, 81.59, 0.00
8.37, 81.24, 0.00
8.85, 80.91, 0.00
9.01, 80.25, 0.00
9.66, 81.74, 0.00
8.41, 82.39, 0.00
7.96, 83.35, 0.00
7.56, 83.12, 0.00
7.76, 81.43, 0.00
9.14, 81.76, 0.00
8.65, 81.92, 0.00
8.93, 82.00, 0.00
8.57, 81.63, 0.00
8.89, 82.76, 0.00
8.53, 82.12, 0.00
8.29, 81.85, 0.00
8.77, 80.24, 0.00
9.54, 80.49, 0.00
9.58, 82.18, 0.00
