Unhappy, Sameness, Tolerance
27.81, 59.96, 0.13
21.02, 66.29, 0.00
15.44, 69.44, 0.00
13.42, 70.85, 0.00
12.81, 71.64, 0.00
12.77, 72.57, 0.00
11.52, 72.47, 0.00
11.80, 74.90, 0.00
10.67, 76.57, 0.00
9.22, 75.53, 0.00
9.42, 75.04, 0.00
9.09, 75.81, 0.00
9.42, 76.20, 0.00
9.18, 76.07, 0.00
8.89, 74.67, 0.00
10.83, 75.88, 0.00
9.58, 77.10, 0.00
9.38, 76.91, 0.00
9.62, 77.72, 0.00
9.14, 76.75, 0.00
10.27, 77.41, 0.00
9.70, 76.39, 0.00
10.15, 77.21, 0.00
10.02, 77.88, 0.00
9.42, 77.71, 0.00
9.82, 77.91, 0.00
9.38, 76.49, 0.00
10.75, 76.18, 0.00
10.23, 77.19, 0.00
10.15, 76.59, 0.00
10.63, 78.21, 0.00
9.90, 79.70, 0.00
8.85, 78.06, 0.00
9.30, 77.90, 0.00
10.27, 79.34, 0.00
9.05, 78.77, 0.00
9.66, 77.22, 0.00
10.47, 77.70, 0.00
10.47, 79.49, 0.00
9.18, 79.49, 0.00
9.46, 79.28, 0.00
9.38, 79.97, 0.00
8.29, 78.92, 0.00
9.50, 78.38, 0.00
9.98, 80.26, 0.00
8.81, 80.60, 0.00
8.73, 79.69, 0.00
8.89, 79.44, 0.00
9.58, 78.91, 0.00
9.62, 78.97, 0.00
