Unhappy, Sameness, Tolerance
28.09, 61.91, 0.13
19.00, 68.17, 0.01
14.35, 70.84, 0.00
12.45, 72.34, 0.00
11.68, 74.32, 0.00
9.78, 73.71, 0.00
10.71, 74.69, 0.00
9.86, 75.82, 0.00
9.54, 77.09, 0.00
8.61, 76.97, 0.00
9.18, 76.37, 0.00
10.27, 75.49, 0.00
10.31, 76.37, 0.00
9.22, 76.11, 0.00
10.43, 76.14, 0.00
9.94, 76.49, 0.00
10.11, 76.95, 0.00
9.46, 77.65, 0.00
9.01, 78.16, 0.00
9.05, 78.27, 0.00
8.73, 77.67, 0.00
9.38, 77.92, 0.00
9.05, 76.89, 0.00
9.86, 76.83, 0.00
10.06, 78.05, 0.00
9.46, 78.47, 0.00
8.93, 78.53, 0.00
8.93, 77.80, 0.00
9.22, 79.04, 0.00
8.49, 78.74, 0.00
8.77, 77.80, 0.00
9.09, 77.83, 0.00
9.70, 77.81, 0.00
9.90, 78.20, 0.00
9.66, 79.36, 0.00
9.26, 78.91, 0.00
9.18, 79.10, 0.00
8.61, 78.84, 0.00
8.65, 77.34, 0.00
9.94, 78.21, 0.00
9.34, 76.92, 0.00
10.87, 77.08, 0.00
10.15, 77.87, 0.00
9.38, 79.23, 0.00
8.57, 79.13, 0.00
9.14, 79.28, 0.00
8.49, 80.03, 0.00
8.25, 79.71, 0.00
8.57, 78.90, 0.00
9.34, 78.70, 0.00
9.14, 80.29, 0.00
8.69, 78.36, 0.00
10.11, 77.86, 0.00
9.86, 77.80, 0.00
9.58, 78.70, 0.00
9.58, 78.26, 0.00
