Unhappy, Sameness, Tolerance
33.51, 62.13, 0.00
19.89, 68.65, 0.00
14.59, 71.51, 0.00
12.53, 73.24, 0.00
11.36, 73.88, 0.00
10.67, 74.82, 0.00
10.75, 75.19, 0.00
9.54, 74.96, 0.00
10.47, 76.32, 0.00
10.02, 76.38, 0.00
9.94, 76.19, 0.00
10.59, 77.31, 0.00
10.02, 79.09, 0.00
8.53, 77.88, 0.00
9.18, 77.83, 0.00
9.34, 76.61, 0.00
9.78, 77.58, 0.00
10.06, 78.61, 0.00
8.89, 78.30, 0.00
8.69, 78.04, 0.00
9.62, 77.72, 0.00
9.86, 78.01, 0.00
10.02, 77.23, 0.00
10.95, 78.08, 0.00
9.86, 77.04, 0.00
10.75, 78.17, 0.00
9.94, 78.56, 0.00
8.77, 79.33, 0.00
8.69, 79.46, 0.00
8.93, 78.74, 0.00
9.54, 77.57, 0.00
10.71, 77.04, 0.00
10.91, 78.49, 0.00
9.98, 79.52, 0.00
9.30, 79.23, 0.00
9.66, 79.54, 0.00
9.42, 80.26, 0.00
8.97, 79.42, 0.00
9.82, 81.16, 0.00
8.77, 80.91, 0.00
9.18, 80.93, 0.00
9.18, 81.87, 0.00
8.85, 81.47, 0.00
9.05, 82.33, 0.00
8.25, 80.74, 0.00
9.30, 81.14, 0.00
8.69, 81.61, 0.00
8.53, 80.21, 0.00
9.09, 80.88, 0.00
8.89, 81.88, 0.00
8.08, 81.46, 0.00
8.69, 81.54, 0.00
8.61, 80.41, 0.00
