Unhappy, Sameness, Tolerance
0.00, 50.11, 1.00
0.00, 49.77, 1.00
0.00, 50.00, 1.00
0.00, 49.27, 1.00
0.00, 49.97, 1.00
0.00, 49.78, 1.00
0.00, 49.94, 1.00
0.00, 49.86, 1.00
0.00, 50.01, 1.00
0.00, 50.27, 1.00
0.00, 50.40, 1.00
0.00, 49.96, 1.00
0.00, 50.70, 1.00
0.00, 51.34, 1.00
0.00, 51.03, 1.00
0.00, 50.44, 1.00
0.00, 50.27, 1.00
0.00, 50.28, 1.00
0.00, 49.96, 1.00
0.00, 49.65, 1.00
0.00, 49.93, 1.00
0.00, 49.74, 1.00
0.00, 49.75, 1.00
0.00, 50.19, 1.00
0.00, 50.32, 1.00
0.00, 50.17, 1.00
0.00, 49.94, 1.00
0.00, 50.08, 1.00
0.00, 49.99, 1.00
0.00, 50.35, 1.00
0.00, 49.74, 1.00
0.00, 49.74, 1.00
0.00, 50.02, 1.00
0.00, 50.38, 1.00
0.00, 49.89, 1.00
0.00, 49.80, 1.00
0.00, 50.45, 1.00
0.00, 50.12, 1.00
0.00, 50.41, 1.00
0.00, 50.66, 1.00
0.00, 50.25, 1.00
0.00, 50.42, 1.00
0.00, 50.07, 1.00
0.00, 50.31, 1.00
0.00, 50.51, 1.00
0.00, 50.21, 1.00
0.00, 50.27, 1.00
0.00, 50.11, 1.00
0.00, 50.54, 1.00
0.00, 50.05, 1.00
