Unhappy, Sameness, Tolerance
31.08, 61.78, 0.06
20.29, 68.52, 0.01
14.07, 70.40, 0.00
12.49, 71.46, 0.00
11.56, 73.20, 0.00
11.03, 74.38, 0.00
11.03, 74.65, 0.00
10.99, 74.94, 0.00
10.35, 75.29, 0.00
10.71, 75.57, 0.00
10.43, 76.23, 0.00
9.86, 76.44, 0.00
10.23, 76.44, 0.00
10.75, 77.42, 0.00
10.51, 78.22, 0.00
9.98, 77.11, 0.00
10.23, 77.44, 0.00
10.02, 77.06, 0.00
10.31, 77.99, 0.00
9.62, 80.07, 0.00
8.61, 79.27, 0.00
9.05, 79.40, 0.00
9.18, 78.92, 0.00
8.97, 79.36, 0.00
8.89, 80.79, 0.00
8.25, 80.19, 0.00
8.85, 80.98, 0.00
8.37, 79.90, 0.00
9.22, 80.49, 0.00
8.12, 79.94, 0.00
8.93, 79.69, 0.00
9.34, 78.90, 0.00
10.15, 77.99, 0.00
10.35, 78.96, 0.00
9.94, 79.87, 0.00
9.26, 80.15, 0.00
9.38, 78.75, 0.00
10.11, 80.16, 0.00
9.38, 78.78, 0.00
10.11, 80.83, 0.00
8.57, 80.62, 0.00
8.97, 80.72, 0.00
8.57, 79.21, 0.00
9.62, 79.81, 0.00
8.85, 81.71, 0.00
8.29, 80.50, 0.00
9.09, 80.87, 0.00
8.77, 81.50, 0.00
8.49, 81.72, 0.00
8.25, 80.12, 0.00
9.18, 80.59, 0.00
9.22, 80.11, 0.00
