Unhappy, Sameness, Tolerance
8.16, 52.75, 0.78
6.22, 55.23, 0.77
5.34, 55.84, 0.78
5.46, 56.58, 0.79
5.38, 56.90, 0.77
6.02, 58.13, 0.76
5.62, 58.98, 0.76
5.54, 59.75, 0.72
5.21, 59.37, 0.71
5.17, 59.32, 0.72
5.34, 59.71, 0.75
5.05, 60.18, 0.75
5.17, 59.97, 0.74
5.78, 60.42, 0.73
5.58, 60.78, 0.73
5.58, 61.61, 0.73
4.16, 60.57, 0.74
5.09, 60.12, 0.76
5.82, 60.08, 0.73
5.62, 59.21, 0.71
5.46, 59.90, 0.74
3.92, 59.88, 0.78
3.92, 59.08, 0.81
4.37, 59.10, 0.80
4.73, 58.68, 0.78
3.76, 58.64, 0.81
2.87, 57.91, 0.85
3.23, 57.24, 0.85
4.00, 56.93, 0.84
4.20, 58.04, 0.81
3.76, 57.25, 0.79
4.28, 57.25, 0.80
4.77, 57.12, 0.80
4.61, 58.10, 0.79
5.50, 58.92, 0.78
4.57, 59.12, 0.79
4.04, 59.53, 0.80
3.35, 59.25, 0.81
3.88, 58.47, 0.81
3.60, 58.44, 0.84
3.19, 58.66, 0.85
2.43, 58.37, 0.87
1.78, 58.01, 0.89
2.34, 57.22, 0.88
2.55, 56.83, 0.87
3.03, 57.36, 0.88
2.38, 57.00, 0.90
1.70, 56.61, 0.91
2.18, 56.26, 0.91
1.54, 56.14, 0.93
1.66, 55.23, 0.94
1.78, 55.36, 0.95
1.09, 54.64, 0.94
1.09, 54.64, 0.95
