Unhappy, Sameness, Tolerance
1.62, 51.46, 0.95
0.12, 51.87, 1.00
0.00, 51.63, 1.00
0.00, 51.48, 1.00
0.00, 51.32, 1.00
0.00, 50.88, 1.00
0.00, 51.12, 1.00
0.00, 50.78, 1.00
0.00, 50.39, 1.00
0.00, 50.24, 1.00
0.00, 49.99, 1.00
0.00, 49.70, 1.00
0.00, 50.07, 1.00
0.00, 50.04, 1.00
0.00, 50.24, 1.00
0.00, 49.95, 1.00
0.00, 50.28, 1.00
0.00, 50.33, 1.00
0.00, 49.90, 1.00
0.00, 49.71, 1.00
0.00, 49.56, 1.00
0.00, 50.29, 1.00
0.00, 50.80, 1.00
0.00, 50.87, 1.00
0.00, 50.66, 1.00
0.00, 49.64, 1.00
0.00, 49.84, 1.00
0.00, 49.73, 1.00
0.00, 49.75, 1.00
0.00, 49.45, 1.00
0.00, 49.85, 1.00
0.00, 49.61, 1.00
0.00, 49.61, 1.00
0.00, 50.04, 1.00
0.00, 49.86, 1.00
0.00, 50.22, 1.00
0.00, 50.39, 1.00
0.00, 50.29, 1.00
0.00, 49.87, 1.00
0.00, 49.71, 1.00
0.00, 49.60, 1.00
0.00, 49.64, 1.00
0.00, 49.70, 1.00
0.00, 49.67, 1.00
0.00, 49.58, 1.00
0.00, 50.08, 1.00
0.00, 50.23, 1.00
0.00, 50.27, 1.00
0.00, 50.37, 1.00
0.00, 50.93, 1.00
