Unhappy, Sameness, Tolerance
25.22, 59.28, 0.25
16.37, 63.56, 0.25
13.34, 65.55, 0.26
11.60, 67.67, 0.28
9.94, 68.76, 0.30
10.67, 69.93, 0.29
9.09, 69.37, 0.31
10.06, 68.80, 0.31
9.38, 70.05, 0.30
9.90, 70.71, 0.29
9.34, 70.58, 0.27
9.14, 71.42, 0.27
9.26, 71.50, 0.27
9.01, 70.78, 0.26
10.23, 72.66, 0.24
8.45, 71.25, 0.24
9.82, 71.52, 0.22
9.86, 72.32, 0.22
9.38, 72.78, 0.22
9.86, 72.47, 0.22
9.46, 72.52, 0.23
9.26, 73.44, 0.23
7.72, 72.75, 0.26
9.82, 73.46, 0.26
9.66, 73.73, 0.26
8.45, 72.59, 0.26
9.46, 73.71, 0.28
8.65, 74.46, 0.26
7.96, 73.06, 0.27
8.33, 72.89, 0.28
8.69, 72.11, 0.32
8.53, 72.86, 0.35
8.21, 72.79, 0.35
7.24, 72.59, 0.37
6.91, 72.06, 0.36
8.21, 71.86, 0.37
8.33, 72.90, 0.35
8.37, 73.27, 0.34
7.76, 73.22, 0.33
8.57, 73.44, 0.33
8.21, 73.47, 0.35
8.49, 74.00, 0.36
8.00, 74.13, 0.38
7.92, 74.65, 0.38
6.55, 74.63, 0.35
7.11, 74.23, 0.35
7.96, 74.03, 0.35
7.40, 73.57, 0.35
7.52, 74.57, 0.36
7.07, 73.42, 0.35
8.37, 72.78, 0.32
8.12, 73.08, 0.34
8.12, 74.54, 0.34
