Unhappy, Sameness, Tolerance
28.01, 59.99, 0.12
20.90, 66.00, 0.00
15.52, 69.13, 0.00
12.41, 70.58, 0.00
13.06, 71.50, 0.00
11.44, 72.54, 0.00
11.52, 74.71, 0.00
9.82, 74.96, 0.00
10.31, 75.04, 0.00
10.91, 74.55, 0.00
11.68, 75.02, 0.00
11.48, 75.34, 0.00
11.64, 76.08, 0.00
10.43, 77.30, 0.00
9.01, 76.65, 0.00
10.27, 75.29, 0.00
10.75, 77.76, 0.00
9.90, 78.09, 0.00
8.85, 77.15, 0.00
10.06, 78.57, 0.00
9.82, 77.83, 0.00
9.82, 77.30, 0.00
9.74, 77.44, 0.00
9.62, 78.17, 0.00
9.54, 78.67, 0.00
9.22, 77.86, 0.00
9.94, 79.22, 0.00
9.26, 79.93, 0.00
9.14, 79.20, 0.00
9.66, 78.29, 0.00
9.90, 78.01, 0.00
9.82, 78.74, 0.00
9.62, 78.87, 0.00
9.66, 78.63, 0.00
9.82, 80.00, 0.00
8.69, 78.42, 0.00
10.15, 77.26, 0.00
10.43, 78.76, 0.00
9.98, 79.39, 0.00
9.94, 79.47, 0.00
8.93, 80.57, 0.00
8.12, 80.60, 0.00
8.29, 79.19, 0.00
9.14, 80.87, 0.00
8.12, 81.42, 0.00
7.44, 80.16, 0.00
8.49, 81.08, 0.00
8.25, 80.30, 0.00
8.93, 79.63, 0.00
8.85, 78.64, 0.00
