Unhappy, Sameness, Tolerance
31.81, 62.13, 0.01
19.93, 68.30, 0.00
14.23, 70.96, 0.00
12.25, 72.97, 0.00
10.55, 73.81, 0.00
10.99, 73.78, 0.00
10.59, 74.19, 0.00
10.51, 74.22, 0.00
10.59, 73.98, 0.00
11.12, 75.61, 0.00
10.39, 76.91, 0.00
9.50, 77.14, 0.00
9.82, 77.09, 0.00
9.46, 77.29, 0.00
9.54, 78.29, 0.00
8.97, 78.01, 0.00
9.14, 78.82, 0.00
8.89, 77.75, 0.00
10.31, 76.86, 0.00
10.83, 76.42, 0.00
10.19, 77.89, 0.00
8.97, 77.24, 0.00
10.02, 77.97, 0.00
8.93, 77.94, 0.00
9.30, 79.14, 0.00
8.45, 78.38, 0.00
9.50, 78.04, 0.00
10.02, 78.74, 0.00
8.81, 78.51, 0.00
9.38, 78.63, 0.00
9.26, 79.50, 0.00
8.93, 79.51, 0.00
8.25, 79.83, 0.00
8.37, 78.96, 0.00
8.73, 78.34, 0.00
9.82, 78.35, 0.00
9.18, 78.21, 0.00
9.30, 78.57, 0.00
9.38, 79.06, 0.00
9.01, 78.49, 0.00
9.74, 79.36, 0.00
9.98, 77.87, 0.00
10.43, 78.07, 0.00
10.27, 79.01, 0.00
9.22, 78.68, 0.00
9.78, 80.00, 0.00
8.97, 80.48, 0.00
8.69, 77.31, 0.00
10.31, 79.32, 0.00
8.97, 80.01, 0.00
8.61, 80.28, 0.00
8.53, 79.63, 0.00
