Unhappy, Sameness, Tolerance
5.70, 51.40, 0.84
1.86, 51.83, 0.93
1.05, 51.36, 0.97
0.24, 50.90, 0.99
0.16, 50.55, 0.99
0.00, 50.64, 1.00
0.00, 50.52, 1.00
0.00, 50.36, 1.00
0.00, 50.56, 1.00
0.00, 50.38, 1.00
0.00, 50.17, 1.00
0.00, 49.66, 1.00
0.00, 49.36, 1.00
0.00, 49.63, 1.00
0.00, 49.66, 1.00
0.00, 49.34, 1.00
0.00, 49.43, 1.00
0.00, 49.77, 1.00
0.00, 50.02, 1.00
0.00, 50.11, 1.00
0.00, 50.78, 1.00
0.00, 50.47, 1.00
0.00, 50.14, 1.00
0.00, 49.86, 1.00
0.00, 49.75, 1.00
0.00, 50.03, 1.00
0.00, 50.50, 1.00
0.00, 50.22, 1.00
0.00, 50.48, 1.00
0.00, 49.95, 1.00
0.00, 50.16, 1.00
0.00, 49.95, 1.00
0.00, 49.76, 1.00
0.00, 50.14, 1.00
0.00, 49.42, 1.00
0.00, 49.77, 1.00
0.00, 49.85, 1.00
0.00, 50.06, 1.00
0.00, 50.48, 1.00
0.00, 50.48, 1.00
0.00, 50.42, 1.00
0.00, 50.43, 1.00
0.00, 50.64, 1.00
0.00, 50.51, 1.00
0.00, 50.14, 1.00
0.00, 50.16, 1.00
0.00, 50.19, 1.00
0.00, 49.78, 1.00
0.00, 49.97, 1.00
0.00, 50.28, 1.00
