Unhappy, Sameness, Tolerance
16.61, 55.48, 0.53
10.99, 58.43, 0.55
8.57, 60.01, 0.58
8.49, 61.52, 0.57
7.80, 61.51, 0.55
8.65, 63.02, 0.54
7.68, 63.72, 0.54
8.04, 65.40, 0.55
6.39, 65.32, 0.57
5.90, 66.63, 0.59
6.47, 66.51, 0.59
5.78, 66.83, 0.62
5.82, 66.88, 0.60
5.50, 66.61, 0.57
6.51, 65.80, 0.58
6.59, 65.76, 0.60
6.59, 65.62, 0.60
6.59, 65.94, 0.59
6.43, 65.44, 0.59
6.67, 66.22, 0.59
6.51, 66.10, 0.59
6.27, 65.78, 0.60
6.67, 65.33, 0.62
6.83, 65.30, 0.62
6.18, 65.39, 0.61
5.58, 64.75, 0.65
5.38, 63.98, 0.66
6.63, 65.39, 0.64
6.27, 64.47, 0.63
7.07, 64.14, 0.63
5.94, 64.27, 0.64
6.27, 63.55, 0.64
6.10, 63.31, 0.65
5.09, 63.36, 0.67
5.58, 64.19, 0.68
5.38, 63.10, 0.70
5.21, 62.56, 0.72
5.01, 62.08, 0.75
4.73, 61.56, 0.74
4.89, 60.36, 0.75
4.97, 60.46, 0.77
6.06, 60.95, 0.73
6.31, 60.76, 0.71
6.27, 61.08, 0.71
5.38, 61.65, 0.72
5.38, 61.25, 0.71
5.46, 62.24, 0.72
6.02, 62.17, 0.68
6.27, 62.37, 0.70
5.25, 62.56, 0.72
4.53, 61.87, 0.73
4.45, 62.40, 0.74
