Unhappy, Sameness, Tolerance
31.45, 61.21, 0.04
20.94, 67.72, 0.00
14.39, 70.55, 0.00
12.57, 72.93, 0.00
11.48, 74.01, 0.00
10.87, 74.70, 0.00
10.39, 74.75, 0.00
10.47, 74.36, 0.00
10.63, 73.90, 0.00
10.59, 75.52, 0.00
10.31, 76.03, 0.00
9.86, 76.50, 0.00
10.39, 76.16, 0.00
10.35, 77.22, 0.00
9.66, 77.70, 0.00
9.42, 79.13, 0.00
8.16, 79.17, 0.00
8.08, 76.86, 0.00
9.98, 76.39, 0.00
10.35, 78.08, 0.00
9.82, 78.12, 0.00
9.54, 76.44, 0.00
10.27, 77.02, 0.00
10.11, 78.18, 0.00
9.54, 79.34, 0.00
8.69, 79.85, 0.00
8.25, 78.93, 0.00
8.85, 78.87, 0.00
8.89, 79.21, 0.00
8.37, 79.28, 0.00
9.34, 78.40, 0.00
10.11, 80.55, 0.00
8.61, 79.56, 0.00
9.05, 78.70, 0.00
9.94, 79.69, 0.00
9.05, 78.74, 0.00
9.66, 80.79, 0.00
8.57, 80.04, 0.00
9.09, 79.10, 0.00
9.58, 78.97, 0.00
10.02, 78.07, 0.00
10.15, 78.51, 0.00
9.58, 79.06, 0.00
9.58, 78.73, 0.00
9.74, 79.70, 0.00
9.22, 78.78, 0.00
9.34, 80.05, 0.00
8.57, 79.71, 0.00
9.05, 80.01, 0.00
8.85, 81.06, 0.00
8.16, 79.99, 0.00
9.98, 79.44, 0.00
9.62, 79.95, 0.00
9.01, 79.84, 0.00
9.22, 79.66, 0.00
9.66, 81.06, 0.00
8.53, 79.43, 0.00
9.74, 80.53, 0.00
8.89, 81.16, 0.00
8.53, 80.38, 0.00
8.85, 79.68, 0.00
9.34, 79.54, 0.00
9.98, 79.70, 0.00
9.82, 80.54, 0.00
9.26, 80.45, 0.00
9.50, 80.69, 0.00
9.42, 80.63, 0.00
