Unhappy, Sameness, Tolerance
17.66, 55.79, 0.49
13.38, 59.20, 0.50
11.20, 61.77, 0.49
10.39, 63.99, 0.48
7.96, 65.40, 0.51
6.79, 65.85, 0.55
7.11, 65.94, 0.54
7.64, 66.93, 0.52
6.83, 67.84, 0.50
7.52, 67.38, 0.48
6.87, 66.78, 0.50
8.49, 66.89, 0.46
8.00, 67.66, 0.46
7.15, 67.71, 0.49
7.15, 67.53, 0.49
6.71, 67.24, 0.53
5.94, 67.28, 0.55
6.18, 67.81, 0.57
5.70, 66.87, 0.58
5.86, 66.69, 0.56
7.11, 67.62, 0.53
7.92, 68.89, 0.51
8.21, 68.78, 0.50
6.79, 68.36, 0.52
6.51, 68.96, 0.54
6.10, 67.67, 0.55
6.43, 67.47, 0.56
7.11, 66.24, 0.56
8.45, 67.42, 0.52
6.75, 66.10, 0.53
6.83, 65.98, 0.54
8.08, 66.46, 0.52
8.29, 67.71, 0.53
7.03, 68.16, 0.51
7.40, 68.24, 0.50
6.35, 68.12, 0.52
6.79, 67.63, 0.54
7.44, 69.65, 0.50
6.43, 68.97, 0.50
7.40, 69.70, 0.50
6.14, 69.07, 0.51
6.71, 69.26, 0.49
6.06, 68.74, 0.53
7.11, 68.71, 0.54
7.32, 69.22, 0.52
7.07, 68.33, 0.51
7.84, 69.28, 0.52
7.03, 68.24, 0.52
7.84, 68.62, 0.53
6.31, 68.41, 0.57
6.55, 68.22, 0.57
6.47, 67.56, 0.59
