Unhappy, Sameness, Tolerance
27.93, 61.78, 0.12
20.82, 67.51, 0.01
15.08, 70.55, 0.00
13.10, 72.22, 0.00
11.96, 73.48, 0.00
10.99, 73.68, 0.00
10.75, 74.77, 0.00
10.47, 75.65, 0.00
9.74, 75.73, 0.00
10.06, 76.71, 0.00
8.89, 77.20, 0.00
8.73, 76.84, 0.00
9.42, 77.15, 0.00
9.38, 77.32, 0.00
9.82, 76.68, 0.00
10.51, 76.38, 0.00
10.55, 76.11, 0.00
10.79, 77.03, 0.00
10.19, 76.68, 0.00
10.51, 75.95, 0.00
11.36, 75.62, 0.00
11.24, 77.52, 0.00
9.62, 77.61, 0.00
9.38, 77.70, 0.00
9.86, 78.35, 0.00
9.66, 79.84, 0.00
8.85, 79.14, 0.00
9.14, 78.28, 0.00
9.78, 78.96, 0.00
9.74, 80.70, 0.00
8.16, 79.66, 0.00
9.34, 80.11, 0.00
8.73, 80.53, 0.00
8.97, 80.00, 0.00
8.65, 79.61, 0.00
8.89, 78.61, 0.00
9.94, 78.25, 0.00
10.35, 80.51, 0.00
9.34, 81.18, 0.00
8.53, 79.82, 0.00
9.34, 78.80, 0.00
9.58, 78.92, 0.00
9.94, 79.73, 0.00
9.14, 81.47, 0.00
7.76, 78.05, 0.00
10.27, 78.32, 0.00
10.31, 78.58, 0.00
10.15, 78.55, 0.00
10.55, 79.08, 0.00
9.50, 80.34, 0.00
8.85, 81.25, 0.00
8.53, 80.78, 0.00
8.45, 81.68, 0.00
