Unhappy, Sameness, Tolerance
31.20, 60.89, 0.06
20.82, 66.55, 0.01
15.89, 70.04, 0.00
12.97, 71.74, 0.00
12.05, 72.22, 0.00
12.53, 73.67, 0.00
10.99, 75.08, 0.00
10.43, 75.23, 0.00
10.83, 76.64, 0.00
9.70, 76.81, 0.00
10.19, 76.18, 0.00
11.16, 76.99, 0.00
10.39, 78.08, 0.00
9.82, 77.23, 0.00
10.19, 77.17, 0.00
10.15, 77.28, 0.00
9.62, 76.53, 0.00
11.08, 76.98, 0.00
10.91, 77.68, 0.00
10.27, 78.58, 0.00
10.11, 78.66, 0.00
10.06, 78.67, 0.00
9.78, 78.87, 0.00
9.62, 79.12, 0.00
9.74, 79.36, 0.00
9.14, 79.42, 0.00
9.42, 78.38, 0.00
9.42, 78.84, 0.00
9.98, 79.26, 0.00
9.18, 78.88, 0.00
9.82, 80.60, 0.00
8.97, 79.54, 0.00
9.01, 79.35, 0.00
8.77, 80.04, 0.00
9.22, 80.97, 0.00
8.77, 80.25, 0.00
9.34, 81.19, 0.00
8.69, 80.40, 0.00
9.01, 80.16, 0.00
9.01, 79.15, 0.00
9.78, 80.12, 0.00
9.22, 79.92, 0.00
9.58, 79.00, 0.00
9.74, 80.03, 0.00
9.18, 80.22, 0.00
9.01, 79.79, 0.00
9.50, 79.78, 0.00
9.18, 79.91, 0.00
9.62, 79.51, 0.00
10.06, 79.33, 0.00
9.86, 81.17, 0.00
8.29, 80.71, 0.00
9.38, 80.62, 0.00
8.85, 80.65, 0.00
9.05, 79.77, 0.00
9.38, 80.13, 0.00
9.22, 79.75, 0.00
9.26, 79.55, 0.00
