Unhappy, Sameness, Tolerance
20.09, 58.23, 0.39
9.70, 60.63, 0.58
4.41, 60.25, 0.76
2.43, 58.70, 0.87
1.62, 57.91, 0.94
0.61, 57.29, 0.98
0.28, 55.92, 0.99
0.08, 54.85, 0.99
0.08, 53.83, 0.99
0.04, 53.28, 1.00
0.12, 53.19, 1.00
0.00, 52.72, 1.00
0.00, 52.55, 1.00
0.00, 51.78, 1.00
0.00, 51.77, 1.00
0.00, 51.33, 1.00
0.00, 51.32, 1.00
0.00, 50.70, 1.00
0.00, 50.83, 1.00
0.00, 50.70, 1.00
0.00, 50.29, 1.00
0.00, 49.88, 1.00
0.00, 50.00, 1.00
0.00, 49.77, 1.00
0.00, 49.48, 1.00
0.00, 49.86, 1.00
0.00, 49.71, 1.00
0.00, 49.58, 1.00
0.00, 50.15, 1.00
0.00, 50.14, 1.00
0.00, 49.84, 1.00
0.00, 49.80, 1.00
0.00, 49.66, 1.00
0.00, 50.29, 1.00
0.00, 50.20, 1.00
0.00, 50.51, 1.00
0.00, 50.52, 1.00
0.00, 50.59, 1.00
0.00, 50.68, 1.00
0.00, 50.05, 1.00
0.00, 49.86, 1.00
0.00, 50.29, 1.00
0.00, 50.24, 1.00
0.00, 50.04, 1.00
0.00, 49.91, 1.00
0.00, 49.30, 1.00
0.00, 49.37, 1.00
0.00, 49.75, 1.00
0.00, 50.31, 1.00
0.00, 50.17, 1.00
