Unhappy, Sameness, Tolerance
30.96, 61.20, 0.05
21.67, 66.96, 0.00
15.56, 70.22, 0.00
13.30, 71.36, 0.00
12.69, 71.93, 0.00
12.89, 74.20, 0.00
11.08, 75.08, 0.00
10.02, 75.53, 0.00
10.23, 75.75, 0.00
9.94, 75.69, 0.00
10.23, 77.22, 0.00
9.94, 76.61, 0.00
10.23, 76.10, 0.00
10.95, 76.67, 0.00
9.78, 76.28, 0.00
9.98, 77.47, 0.00
9.14, 77.84, 0.00
9.26, 78.71, 0.00
8.81, 78.44, 0.00
8.33, 77.09, 0.00
9.34, 76.72, 0.00
10.06, 76.93, 0.00
9.62, 78.75, 0.00
9.34, 77.56, 0.00
9.50, 77.63, 0.00
10.19, 78.08, 0.00
9.42, 78.57, 0.00
9.50, 78.98, 0.00
9.01, 78.66, 0.00
8.89, 78.52, 0.00
9.62, 77.57, 0.00
9.98, 78.29, 0.00
9.98, 78.34, 0.00
10.02, 79.65, 0.00
9.18, 79.32, 0.00
9.09, 80.62, 0.00
8.25, 80.29, 0.00
8.61, 79.15, 0.00
9.82, 78.61, 0.00
9.74, 77.66, 0.00
10.59, 77.84, 0.00
10.59, 79.10, 0.00
9.86, 79.54, 0.00
9.05, 78.88, 0.00
9.90, 78.75, 0.00
9.54, 78.90, 0.00
10.06, 79.58, 0.00
9.38, 80.04, 0.00
8.21, 79.82, 0.00
8.81, 78.47, 0.00
9.78, 78.80, 0.00
9.78, 78.01, 0.00
