Unhappy, Sameness, Tolerance
30.15, 60.38, 0.12
20.78, 66.71, 0.00
15.12, 69.77, 0.00
13.10, 71.37, 0.00
12.53, 72.75, 0.00
10.27, 73.50, 0.00
10.35, 74.09, 0.00
9.86, 75.07, 0.00
9.98, 75.59, 0.00
9.46, 75.26, 0.00
9.62, 74.68, 0.00
10.35, 76.30, 0.00
9.34, 74.98, 0.00
10.95, 76.11, 0.00
9.98, 76.52, 0.00
9.78, 76.48, 0.00
9.14, 76.77, 0.00
9.14, 77.09, 0.00
9.18, 76.09, 0.00
10.43, 76.56, 0.00
9.86, 75.51, 0.00
9.78, 75.89, 0.00
10.31, 75.75, 0.00
11.12, 77.45, 0.00
9.90, 76.56, 0.00
10.31, 75.94, 0.00
10.71, 76.89, 0.00
9.66, 77.76, 0.00
9.22, 78.06, 0.00
9.01, 76.94, 0.00
10.23, 77.70, 0.00
10.11, 76.66, 0.00
10.27, 77.41, 0.00
9.70, 78.50, 0.00
9.50, 78.58, 0.00
9.98, 77.24, 0.00
10.02, 77.87, 0.00
9.54, 78.79, 0.00
9.22, 78.39, 0.00
9.46, 79.79, 0.00
8.69, 78.90, 0.00
9.66, 78.85, 0.00
9.86, 78.73, 0.00
9.70, 79.73, 0.00
8.81, 77.94, 0.00
10.11, 80.07, 0.00
8.53, 80.25, 0.00
9.30, 79.51, 0.00
9.74, 78.71, 0.00
9.98, 79.59, 0.00
9.38, 81.19, 0.00
9.18, 80.02, 0.00
9.66, 81.03, 0.00
8.65, 80.50, 0.00
8.97, 79.86, 0.00
9.54, 79.90, 0.00
9.14, 80.32, 0.00
8.41, 79.81, 0.00
9.22, 79.77, 0.00
9.30, 80.60, 0.00
