Unhappy, Sameness, Tolerance
5.30, 51.91, 0.85
1.54, 52.79, 0.93
0.73, 52.79, 0.97
0.44, 52.50, 0.99
0.20, 52.67, 0.99
0.08, 51.99, 1.00
0.00, 51.78, 1.00
0.00, 51.20, 1.00
0.00, 50.94, 1.00
0.00, 50.93, 1.00
0.00, 51.25, 1.00
0.00, 51.16, 1.00
0.00, 50.93, 1.00
0.00, 50.41, 1.00
0.00, 50.35, 1.00
0.00, 50.27, 1.00
0.00, 50.24, 1.00
0.00, 50.10, 1.00
0.00, 49.77, 1.00
0.00, 49.87, 1.00
0.00, 49.45, 1.00
0.00, 50.12, 1.00
0.00, 50.03, 1.00
0.00, 49.66, 1.00
0.00, 49.33, 1.00
0.00, 49.11, 1.00
0.00, 48.89, 1.00
0.00, 49.19, 1.00
0.00, 48.59, 1.00
0.00, 48.65, 1.00
0.00, 48.67, 1.00
0.00, 48.63, 1.00
0.00, 48.77, 1.00
0.00, 48.82, 1.00
0.00, 49.51, 1.00
0.00, 49.38, 1.00
0.00, 49.37, 1.00
0.00, 49.75, 1.00
0.00, 49.74, 1.00
0.00, 49.31, 1.00
0.00, 48.97, 1.00
0.00, 49.10, 1.00
0.00, 49.15, 1.00
0.00, 49.03, 1.00
0.00, 49.96, 1.00
0.00, 50.19, 1.00
0.00, 50.48, 1.00
0.00, 50.55, 1.00
0.00, 50.36, 1.00
0.00, 50.52, 1.00
