Unhappy, Sameness, Tolerance
0.00, 50.00, 1.00
0.00, 50.42, 1.00
0.00, 50.56, 1.00
0.00, 50.42, 1.00
0.00, 50.51, 1.00
0.00, 50.19, 1.00
0.00, 50.29, 1.00
0.00, 50.55, 1.00
0.00, 50.47, 1.00
0.00, 50.39, 1.00
0.00, 49.98, 1.00
0.00, 49.90, 1.00
0.00, 49.93, 1.00
0.00, 49.98, 1.00
0.00, 50.48, 1.00
0.00, 50.13, 1.00
0.00, 50.19, 1.00
0.00, 50.02, 1.00
0.00, 49.51, 1.00
0.00, 49.19, 1.00
0.00, 49.70, 1.00
0.00, 49.93, 1.00
0.00, 49.85, 1.00
0.00, 49.87, 1.00
0.00, 49.75, 1.00
0.00, 49.52, 1.00
0.00, 49.74, 1.00
0.00, 49.55, 1.00
0.00, 49.69, 1.00
0.00, 49.63, 1.00
0.00, 49.25, 1.00
0.00, 49.37, 1.00
0.00, 49.07, 1.00
0.00, 49.49, 1.00
0.00, 49.65, 1.00
0.00, 50.01, 1.00
0.00, 49.67, 1.00
0.00, 49.77, 1.00
0.00, 50.18, 1.00
0.00, 49.78, 1.00
0.00, 49.58, 1.00
0.00, 49.47, 1.00
0.00, 49.49, 1.00
0.00, 49.74, 1.00
0.00, 50.02, 1.00
0.00, 50.21, 1.00
0.00, 50.45, 1.00
0.00, 50.22, 1.00
0.00, 50.22, 1.00
0.00, 50.21, 1.00
