Unhappy, Sameness, Tolerance
4.08, 51.40, 0.88
0.08, 51.14, 1.00
0.00, 51.09, 1.00
0.00, 50.68, 1.00
0.00, 50.94, 1.00
0.00, 51.01, 1.00
0.00, 51.15, 1.00
0.00, 50.98, 1.00
0.00, 50.79, 1.00
0.00, 50.60, 1.00
0.00, 50.25, 1.00
0.00, 49.30, 1.00
0.00, 49.17, 1.00
0.00, 49.14, 1.00
0.00, 49.38, 1.00
0.00, 49.57, 1.00
0.00, 49.57, 1.00
0.00, 49.28, 1.00
0.00, 49.43, 1.00
0.00, 49.45, 1.00
0.00, 49.51, 1.00
0.00, 49.74, 1.00
0.00, 49.64, 1.00
0.00, 49.71, 1.00
0.00, 49.95, 1.00
0.00, 49.93, 1.00
0.00, 49.94, 1.00
0.00, 50.20, 1.00
0.00, 50.32, 1.00
0.00, 50.07, 1.00
0.00, 49.85, 1.00
0.00, 50.07, 1.00
0.00, 49.62, 1.00
0.00, 49.96, 1.00
0.00, 50.52, 1.00
0.00, 50.37, 1.00
0.00, 50.24, 1.00
0.00, 50.28, 1.00
0.00, 50.08, 1.00
0.00, 50.08, 1.00
0.00, 49.76, 1.00
0.00, 50.15, 1.00
0.00, 50.59, 1.00
0.00, 50.51, 1.00
0.00, 50.25, 1.00
0.00, 50.50, 1.00
0.00, 51.00, 1.00
0.00, 50.46, 1.00
0.00, 49.97, 1.00
0.00, 49.75, 1.00
