Unhappy, Sameness, Tolerance
17.30, 56.92, 0.49
13.95, 60.05, 0.50
10.63, 61.23, 0.50
9.58, 62.09, 0.52
8.12, 62.36, 0.53
8.93, 64.04, 0.52
8.33, 64.15, 0.49
8.89, 66.12, 0.49
7.72, 65.99, 0.50
8.81, 66.10, 0.49
8.61, 67.21, 0.50
6.91, 67.37, 0.52
7.07, 68.56, 0.55
6.22, 66.96, 0.57
7.72, 67.41, 0.54
6.87, 67.41, 0.53
7.24, 68.43, 0.52
6.59, 69.03, 0.53
6.14, 69.11, 0.53
7.15, 69.27, 0.50
6.79, 69.09, 0.52
7.60, 68.88, 0.51
7.44, 69.62, 0.50
7.36, 69.56, 0.47
6.91, 68.38, 0.49
7.40, 68.16, 0.52
6.71, 68.12, 0.56
5.86, 68.04, 0.59
6.27, 67.08, 0.59
6.43, 67.35, 0.57
7.07, 66.92, 0.56
7.76, 67.82, 0.54
6.51, 68.42, 0.56
7.15, 66.85, 0.55
7.40, 66.09, 0.54
8.25, 66.58, 0.52
7.15, 66.05, 0.52
8.33, 67.34, 0.49
7.56, 68.19, 0.50
8.21, 69.94, 0.48
7.28, 69.94, 0.45
7.15, 68.26, 0.44
7.24, 68.92, 0.44
8.45, 70.22, 0.43
7.15, 70.34, 0.45
7.11, 70.92, 0.46
7.19, 71.11, 0.48
7.36, 71.40, 0.47
7.44, 72.21, 0.44
7.64, 71.21, 0.41
8.41, 71.56, 0.40
7.76, 72.11, 0.41
8.00, 71.33, 0.40
8.25, 72.22, 0.40
7.52, 72.31, 0.39
7.28, 72.60, 0.40
7.48, 74.06, 0.40
6.51, 73.11, 0.39
6.95, 73.13, 0.40
7.80, 72.74, 0.38
8.57, 73.00, 0.36
8.77, 73.60, 0.37
7.48, 71.80, 0.38
8.45, 71.28, 0.39
8.33, 71.65, 0.37
8.97, 72.27, 0.34
8.81, 72.59, 0.32
9.22, 73.55, 0.29
9.58, 74.74, 0.25
8.25, 74.72, 0.24
8.33, 74.19, 0.23
