Unhappy, Sameness, Tolerance
29.10, 60.98, 0.15
18.88, 67.40, 0.08
15.00, 70.32, 0.04
13.14, 72.55, 0.02
11.40, 73.39, 0.01
11.56, 73.91, 0.00
10.79, 74.97, 0.00
10.23, 75.58, 0.00
9.74, 75.67, 0.00
9.54, 76.03, 0.00
9.86, 75.35, 0.00
10.87, 74.90, 0.00
10.75, 75.88, 0.00
10.43, 75.02, 0.00
11.12, 77.56, 0.00
9.34, 76.90, 0.00
9.50, 76.54, 0.00
9.94, 76.85, 0.00
10.06, 78.84, 0.00
8.12, 77.53, 0.00
9.26, 78.34, 0.00
9.18, 77.68, 0.00
10.19, 77.48, 0.00
9.74, 78.56, 0.00
8.81, 78.03, 0.00
9.30, 79.67, 0.00
8.25, 78.78, 0.00
9.46, 76.51, 0.00
10.47, 78.02, 0.00
10.23, 77.90, 0.00
9.74, 77.92, 0.00
10.55, 76.98, 0.00
10.95, 79.27, 0.00
8.65, 77.95, 0.00
9.42, 77.80, 0.00
9.66, 77.54, 0.00
10.31, 78.17, 0.00
9.34, 79.55, 0.00
8.37, 79.68, 0.00
9.14, 78.50, 0.00
9.26, 80.14, 0.00
8.49, 79.55, 0.00
9.42, 79.57, 0.00
9.09, 79.50, 0.00
9.05, 79.45, 0.00
9.14, 81.28, 0.00
7.80, 79.86, 0.00
8.29, 76.84, 0.00
10.06, 78.74, 0.00
8.93, 78.24, 0.00
9.74, 78.51, 0.00
9.58, 78.20, 0.00
9.78, 77.26, 0.00
10.35, 77.59, 0.00
10.15, 78.66, 0.00
9.62, 77.91, 0.00
9.98, 78.32, 0.00
9.62, 79.21, 0.00
8.81, 78.57, 0.00
9.46, 79.08, 0.00
9.50, 78.98, 0.00
