Unhappy, Sameness, Tolerance
34.56, 62.44, 0.00
19.32, 68.17, 0.00
14.75, 71.19, 0.00
12.33, 72.16, 0.00
11.88, 73.44, 0.00
10.47, 73.80, 0.00
10.47, 74.25, 0.00
10.63, 74.27, 0.00
10.31, 75.52, 0.00
10.19, 75.94, 0.00
9.34, 75.99, 0.00
9.62, 76.43, 0.00
9.09, 77.32, 0.00
8.97, 75.98, 0.00
9.70, 76.00, 0.00
10.59, 76.13, 0.00
10.39, 77.75, 0.00
9.26, 77.12, 0.00
9.42, 76.35, 0.00
10.59, 77.55, 0.00
9.90, 79.67, 0.00
8.41, 79.08, 0.00
8.37, 78.07, 0.00
8.81, 77.63, 0.00
9.58, 77.49, 0.00
9.82, 79.26, 0.00
8.81, 80.70, 0.00
7.68, 80.74, 0.00
8.00, 79.29, 0.00
8.89, 78.35, 0.00
9.62, 78.29, 0.00
9.30, 79.88, 0.00
8.57, 79.43, 0.00
8.93, 78.79, 0.00
9.38, 80.31, 0.00
8.37, 78.78, 0.00
9.70, 79.90, 0.00
8.41, 78.73, 0.00
9.94, 78.90, 0.00
9.62, 78.55, 0.00
9.50, 78.65, 0.00
9.86, 78.72, 0.00
9.98, 79.61, 0.00
8.93, 79.33, 0.00
9.34, 80.49, 0.00
8.04, 79.94, 0.00
9.01, 80.62, 0.00
8.21, 79.72, 0.00
9.05, 79.21, 0.00
9.30, 80.03, 0.00
9.34, 79.48, 0.00
