Unhappy, Sameness, Tolerance
9.09, 53.15, 0.75
6.63, 54.53, 0.75
6.51, 55.57, 0.75
5.70, 56.06, 0.76
5.50, 56.66, 0.77
4.93, 57.30, 0.78
4.45, 57.71, 0.78
4.04, 57.88, 0.81
3.35, 57.99, 0.82
3.23, 57.89, 0.85
3.31, 57.60, 0.84
3.64, 57.60, 0.85
3.19, 57.01, 0.86
2.38, 57.67, 0.87
2.22, 57.13, 0.89
2.22, 56.71, 0.89
2.43, 56.62, 0.89
2.30, 56.14, 0.88
3.23, 56.15, 0.85
3.64, 56.79, 0.84
3.31, 57.40, 0.85
2.83, 58.15, 0.86
2.83, 57.45, 0.86
3.11, 57.64, 0.87
2.63, 56.70, 0.87
3.15, 56.89, 0.89
2.34, 56.43, 0.91
1.94, 55.22, 0.90
2.75, 55.62, 0.88
2.91, 55.28, 0.88
2.22, 54.91, 0.90
2.38, 54.32, 0.91
2.02, 53.98, 0.91
2.71, 54.04, 0.89
2.30, 54.00, 0.89
2.75, 54.68, 0.88
2.63, 55.00, 0.89
3.44, 54.44, 0.87
3.52, 54.75, 0.86
3.11, 55.25, 0.87
3.31, 55.41, 0.86
2.63, 55.36, 0.88
3.07, 55.31, 0.87
3.03, 55.91, 0.89
3.03, 55.93, 0.88
2.87, 55.17, 0.86
2.91, 54.98, 0.87
2.91, 55.12, 0.88
2.30, 54.84, 0.89
2.83, 55.04, 0.89
2.55, 54.90, 0.89
1.94, 54.63, 0.90
2.63, 54.61, 0.91
2.63, 54.90, 0.91
