Unhappy, Sameness, Tolerance
32.98, 61.36, 0.00
19.85, 68.16, 0.00
14.92, 70.68, 0.00
12.85, 72.27, 0.00
11.68, 72.80, 0.00
10.83, 74.04, 0.00
9.62, 73.40, 0.00
10.79, 73.45, 0.00
10.75, 73.82, 0.00
11.03, 74.44, 0.00
10.87, 74.59, 0.00
9.98, 74.81, 0.00
10.11, 75.70, 0.00
10.71, 76.56, 0.00
9.86, 76.40, 0.00
9.74, 75.47, 0.00
10.06, 76.49, 0.00
10.35, 77.43, 0.00
8.89, 77.35, 0.00
9.30, 77.01, 0.00
9.82, 76.48, 0.00
10.02, 76.74, 0.00
9.58, 76.38, 0.00
9.90, 76.54, 0.00
10.19, 78.41, 0.00
8.93, 78.36, 0.00
8.97, 77.20, 0.00
9.58, 79.40, 0.00
8.69, 78.69, 0.00
9.34, 78.07, 0.00
9.62, 77.75, 0.00
10.43, 78.37, 0.00
9.66, 77.46, 0.00
10.31, 77.07, 0.00
10.23, 79.64, 0.00
9.09, 79.50, 0.00
9.26, 79.52, 0.00
9.01, 78.43, 0.00
9.78, 78.74, 0.00
9.74, 79.05, 0.00
9.66, 79.70, 0.00
9.01, 80.38, 0.00
8.77, 79.84, 0.00
9.09, 78.82, 0.00
9.54, 78.63, 0.00
10.19, 80.16, 0.00
8.93, 80.24, 0.00
8.53, 80.42, 0.00
8.89, 80.21, 0.00
9.62, 79.28, 0.00
9.46, 80.58, 0.00
9.42, 80.15, 0.00
