Unhappy, Sameness, Tolerance
0.00, 50.32, 1.00
0.00, 49.57, 1.00
0.00, 49.18, 1.00
0.00, 49.20, 1.00
0.00, 49.43, 1.00
0.00, 49.07, 1.00
0.00, 49.32, 1.00
0.00, 49.66, 1.00
0.00, 49.73, 1.00
0.00, 49.31, 1.00
0.00, 49.53, 1.00
0.00, 49.71, 1.00
0.00, 49.72, 1.00
0.00, 49.73, 1.00
0.00, 49.47, 1.00
0.00, 49.67, 1.00
0.00, 49.31, 1.00
0.00, 49.07, 1.00
0.00, 49.22, 1.00
0.00, 49.10, 1.00
0.00, 49.44, 1.00
0.00, 49.55, 1.00
0.00, 49.44, 1.00
0.00, 49.42, 1.00
0.00, 49.38, 1.00
0.00, 49.28, 1.00
0.00, 49.11, 1.00
0.00, 49.29, 1.00
0.00, 49.10, 1.00
0.00, 49.71, 1.00
0.00, 49.68, 1.00
0.00, 49.46, 1.00
0.00, 49.81, 1.00
0.00, 50.08, 1.00
0.00, 49.69, 1.00
0.00, 50.11, 1.00
0.00, 50.13, 1.00
0.00, 50.73, 1.00
0.00, 50.70, 1.00
0.00, 50.92, 1.00
0.00, 50.86, 1.00
0.00, 50.17, 1.00
0.00, 50.48, 1.00
0.00, 50.46, 1.00
0.00, 50.50, 1.00
0.00, 50.59, 1.00
0.00, 50.67, 1.00
0.00, 50.42, 1.00
0.00, 50.48, 1.00
0.00, 50.64, 1.00
