Unhappy, Sameness, Tolerance
30.40, 61.24, 0.07
19.52, 66.45, 0.01
15.68, 70.15, 0.00
12.53, 71.80, 0.00
12.09, 72.80, 0.00
11.84, 73.26, 0.00
11.24, 74.65, 0.00
10.47, 75.15, 0.00
10.39, 76.47, 0.00
9.34, 76.29, 0.00
10.23, 75.70, 0.00
10.63, 76.17, 0.00
10.19, 76.00, 0.00
11.08, 77.07, 0.00
9.94, 78.09, 0.00
8.85, 78.78, 0.00
8.41, 78.36, 0.00
8.89, 77.65, 0.00
9.30, 78.16, 0.00
9.34, 78.70, 0.00
9.22, 77.91, 0.00
10.02, 79.96, 0.00
8.69, 79.45, 0.00
9.34, 79.96, 0.00
8.81, 79.85, 0.00
9.01, 80.16, 0.00
8.97, 80.43, 0.00
8.81, 80.62, 0.00
8.73, 79.81, 0.00
9.30, 80.42, 0.00
8.69, 80.88, 0.00
8.65, 80.64, 0.00
8.93, 80.21, 0.00
9.38, 79.93, 0.00
9.14, 79.40, 0.00
9.70, 79.04, 0.00
10.79, 81.53, 0.00
8.81, 80.61, 0.00
9.09, 80.48, 0.00
9.34, 81.21, 0.00
8.49, 80.62, 0.00
9.05, 81.56, 0.00
8.65, 80.79, 0.00
9.22, 80.52, 0.00
9.54, 80.71, 0.00
9.05, 80.12, 0.00
9.50, 80.44, 0.00
9.30, 81.15, 0.00
8.85, 81.32, 0.00
8.61, 81.93, 0.00
8.45, 80.46, 0.00
9.74, 80.80, 0.00
8.73, 81.16, 0.00
8.85, 81.71, 0.00
8.41, 79.85, 0.00
9.22, 79.37, 0.00
10.06, 79.69, 0.00
9.90, 79.70, 0.00
9.50, 80.95, 0.00
8.93, 80.40, 0.00
9.54, 80.64, 0.00
9.42, 80.53, 0.00
8.97, 81.53, 0.00
8.97, 81.17, 0.00
