Unhappy, Sameness, Tolerance
6.79, 51.68, 0.81
3.80, 52.01, 0.84
2.14, 52.71, 0.85
2.02, 52.88, 0.86
1.86, 53.64, 0.87
1.54, 53.45, 0.88
0.81, 53.92, 0.88
0.85, 52.69, 0.89
1.46, 52.97, 0.89
1.09, 52.69, 0.90
0.97, 52.27, 0.91
1.13, 51.75, 0.91
1.46, 52.37, 0.91
1.21, 52.11, 0.91
1.33, 52.25, 0.91
1.37, 51.98, 0.91
1.01, 52.23, 0.91
0.69, 52.00, 0.91
0.85, 51.70, 0.91
1.25, 51.83, 0.92
1.01, 51.65, 0.92
0.89, 51.34, 0.92
0.97, 50.99, 0.92
0.81, 50.60, 0.92
0.81, 50.26, 0.92
1.09, 50.28, 0.92
1.17, 50.29, 0.93
1.05, 49.63, 0.93
0.77, 49.41, 0.93
0.97, 50.35, 0.93
0.85, 50.87, 0.93
0.77, 50.73, 0.94
0.81, 50.97, 0.94
0.69, 50.84, 0.94
0.57, 50.79, 0.94
0.61, 51.08, 0.94
0.49, 51.00, 0.94
0.49, 50.95, 0.94
0.61, 51.18, 0.94
0.73, 51.16, 0.94
0.85, 51.68, 0.95
0.97, 51.72, 0.95
0.93, 51.62, 0.95
0.61, 51.60, 0.95
0.57, 51.72, 0.95
0.53, 51.51, 0.95
0.49, 51.20, 0.95
0.53, 51.27, 0.95
0.69, 50.88, 0.95
0.53, 51.34, 0.96
0.32, 51.12, 0.96
0.61, 50.63, 0.96
0.44, 50.21, 0.96
0.61, 50.32, 0.96
0.65, 50.28, 0.96
