Unhappy, Sameness, Tolerance
17.87, 55.81, 0.49
13.26, 58.69, 0.49
11.60, 61.46, 0.49
9.74, 62.17, 0.51
10.02, 63.42, 0.49
9.18, 64.57, 0.48
7.64, 65.74, 0.51
6.51, 65.42, 0.51
7.96, 65.54, 0.49
7.40, 65.75, 0.53
7.11, 65.94, 0.52
7.15, 65.55, 0.53
8.33, 65.52, 0.52
7.28, 65.92, 0.53
6.67, 65.97, 0.53
7.03, 65.08, 0.55
7.40, 64.88, 0.57
7.24, 65.41, 0.55
7.19, 65.16, 0.59
6.51, 64.55, 0.60
6.79, 63.88, 0.59
6.22, 64.47, 0.62
6.59, 64.06, 0.62
6.59, 64.32, 0.62
6.39, 64.08, 0.65
5.82, 64.40, 0.65
5.42, 64.49, 0.66
5.62, 63.82, 0.68
5.62, 63.54, 0.69
5.38, 63.81, 0.70
5.42, 64.15, 0.71
4.57, 63.81, 0.73
3.88, 63.34, 0.75
3.52, 62.85, 0.76
3.23, 61.77, 0.76
4.12, 61.21, 0.77
4.77, 60.96, 0.76
5.01, 61.63, 0.76
3.84, 61.49, 0.76
3.92, 60.12, 0.77
4.04, 59.98, 0.80
4.00, 59.63, 0.81
3.88, 59.57, 0.82
3.40, 59.00, 0.81
3.11, 58.06, 0.83
4.16, 57.59, 0.80
4.65, 57.82, 0.80
3.52, 57.79, 0.83
3.35, 56.92, 0.84
3.40, 56.91, 0.83
