Unhappy, Sameness, Tolerance
0.00, 49.38, 1.00
0.00, 49.73, 1.00
0.00, 49.85, 1.00
0.00, 49.91, 1.00
0.00, 49.62, 1.00
0.00, 49.53, 1.00
0.00, 49.54, 1.00
0.00, 49.71, 1.00
0.00, 49.59, 1.00
0.00, 49.54, 1.00
0.00, 49.35, 1.00
0.00, 49.58, 1.00
0.00, 49.70, 1.00
0.00, 49.43, 1.00
0.00, 49.35, 1.00
0.00, 50.04, 1.00
0.00, 50.48, 1.00
0.00, 50.32, 1.00
0.00, 50.40, 1.00
0.00, 50.33, 1.00
0.00, 50.78, 1.00
0.00, 50.47, 1.00
0.00, 50.36, 1.00
0.00, 50.38, 1.00
0.00, 50.54, 1.00
0.00, 50.51, 1.00
0.00, 50.49, 1.00
0.00, 50.58, 1.00
0.00, 50.02, 1.00
0.00, 49.54, 1.00
0.00, 49.40, 1.00
0.00, 49.07, 1.00
0.00, 48.96, 1.00
0.00, 49.71, 1.00
0.00, 49.73, 1.00
0.00, 50.00, 1.00
0.00, 50.12, 1.00
0.00, 50.05, 1.00
0.00, 49.85, 1.00
0.00, 49.91, 1.00
0.00, 49.77, 1.00
0.00, 49.59, 1.00
0.00, 49.62, 1.00
0.00, 49.39, 1.00
0.00, 49.54, 1.00
0.00, 50.02, 1.00
0.00, 50.56, 1.00
0.00, 50.07, 1.00
0.00, 50.44, 1.00
0.00, 50.75, 1.00
