Unhappy, Sameness, Tolerance
26.68, 59.65, 0.20
16.65, 64.52, 0.19
12.33, 67.17, 0.18
10.27, 68.46, 0.16
9.94, 69.15, 0.15
9.70, 70.02, 0.15
9.30, 70.25, 0.14
9.18, 70.71, 0.14
9.50, 71.64, 0.14
8.81, 71.19, 0.13
9.90, 71.31, 0.13
9.22, 70.87, 0.12
9.82, 72.06, 0.12
9.42, 72.33, 0.11
8.93, 73.52, 0.11
8.61, 74.04, 0.11
8.41, 73.99, 0.11
8.49, 74.50, 0.10
8.89, 74.15, 0.10
8.41, 73.95, 0.09
8.97, 73.95, 0.09
9.46, 74.81, 0.09
9.30, 74.96, 0.08
9.26, 74.58, 0.08
9.62, 75.15, 0.08
8.97, 74.44, 0.08
10.27, 74.79, 0.08
9.66, 75.45, 0.07
9.30, 75.53, 0.07
8.61, 76.24, 0.07
8.65, 77.32, 0.07
8.00, 76.53, 0.06
9.01, 75.99, 0.06
9.22, 77.35, 0.06
8.29, 75.46, 0.06
9.26, 76.95, 0.06
8.37, 77.10, 0.06
8.45, 77.38, 0.06
8.61, 77.15, 0.06
8.61, 76.90, 0.06
8.97, 77.57, 0.05
8.69, 77.52, 0.05
9.34, 79.06, 0.05
8.29, 77.47, 0.05
8.69, 77.08, 0.05
9.46, 78.51, 0.05
8.61, 78.51, 0.05
8.81, 77.89, 0.05
8.97, 79.20, 0.05
8.29, 79.18, 0.05
8.21, 79.16, 0.05
