Unhappy, Sameness, Tolerance
12.65, 53.98, 0.63
13.18, 57.27, 0.50
14.47, 61.22, 0.38
15.32, 64.06, 0.21
15.12, 67.68, 0.11
13.46, 69.71, 0.05
12.57, 70.83, 0.03
11.68, 71.89, 0.01
11.36, 73.02, 0.00
12.05, 76.37, 0.00
9.62, 76.36, 0.00
9.58, 76.10, 0.00
10.99, 75.30, 0.00
10.51, 75.92, 0.00
10.59, 74.49, 0.00
11.32, 77.11, 0.00
9.74, 76.93, 0.00
9.82, 77.26, 0.00
10.59, 77.28, 0.00
10.47, 78.01, 0.00
9.62, 78.45, 0.00
9.70, 78.28, 0.00
9.94, 77.36, 0.00
10.87, 77.63, 0.00
10.55, 78.36, 0.00
10.19, 77.31, 0.00
10.87, 79.35, 0.00
9.34, 79.43, 0.00
9.86, 78.02, 0.00
10.27, 78.94, 0.00
10.15, 79.37, 0.00
9.09, 79.16, 0.00
9.34, 79.25, 0.00
9.58, 80.70, 0.00
8.37, 80.05, 0.00
8.53, 78.75, 0.00
9.82, 78.51, 0.00
10.15, 80.46, 0.00
8.00, 79.90, 0.00
8.33, 79.02, 0.00
9.46, 79.36, 0.00
9.09, 78.26, 0.00
9.62, 79.20, 0.00
9.42, 79.44, 0.00
9.26, 79.51, 0.00
9.86, 79.85, 0.00
9.01, 78.35, 0.00
10.35, 79.30, 0.00
9.26, 79.51, 0.00
8.89, 80.16, 0.00
8.77, 79.20, 0.00
9.82, 79.71, 0.00
9.01, 80.71, 0.00
8.93, 81.27, 0.00
