Unhappy, Sameness, Tolerance
26.52, 57.88, 0.21
20.57, 64.34, 0.07
16.61, 68.65, 0.02
14.07, 70.41, 0.01
12.33, 72.42, 0.00
11.44, 72.18, 0.00
11.84, 73.83, 0.00
11.24, 75.21, 0.00
9.90, 75.38, 0.00
9.98, 76.24, 0.00
9.62, 76.88, 0.00
9.62, 76.00, 0.00
10.11, 76.19, 0.00
10.43, 76.12, 0.00
10.51, 76.44, 0.00
10.31, 77.15, 0.00
9.66, 78.19, 0.00
8.85, 79.15, 0.00
8.16, 78.89, 0.00
8.41, 77.61, 0.00
9.78, 77.42, 0.00
10.35, 77.68, 0.00
10.11, 76.61, 0.00
10.95, 77.39, 0.00
10.55, 76.70, 0.00
10.87, 78.06, 0.00
9.70, 77.95, 0.00
9.82, 77.53, 0.00
10.31, 78.50, 0.00
9.38, 77.54, 0.00
10.06, 79.15, 0.00
8.93, 78.01, 0.00
9.90, 79.48, 0.00
9.30, 78.84, 0.00
9.46, 79.61, 0.00
8.97, 79.49, 0.00
8.73, 79.63, 0.00
8.73, 80.45, 0.00
8.57, 78.95, 0.00
9.46, 79.20, 0.00
9.74, 78.61, 0.00
9.62, 78.23, 0.00
9.70, 78.72, 0.00
9.74, 78.75, 0.00
9.34, 78.50, 0.00
9.86, 77.79, 0.00
10.47, 77.79, 0.00
10.95, 78.45, 0.00
10.11, 78.67, 0.00
9.94, 79.72, 0.00
8.89, 79.28, 0.00
9.42, 80.47, 0.00
8.04, 79.84, 0.00
8.97, 79.01, 0.00
9.66, 80.73, 0.00
8.73, 79.03, 0.00
9.74, 80.36, 0.00
8.85, 79.47, 0.00
9.54, 78.26, 0.00
10.51, 78.87, 0.00
10.31, 78.78, 0.00
9.74, 80.87, 0.00
8.41, 79.92, 0.00
9.42, 79.97, 0.00
9.38, 79.77, 0.00
