Unhappy, Sameness, Tolerance
10.11, 52.72, 0.74
7.32, 55.05, 0.72
6.39, 56.69, 0.73
5.01, 58.03, 0.77
4.77, 58.42, 0.78
5.74, 59.71, 0.77
5.09, 59.57, 0.77
4.61, 59.41, 0.76
4.41, 59.60, 0.76
5.05, 60.12, 0.76
4.89, 60.48, 0.78
4.32, 60.37, 0.78
4.45, 60.26, 0.78
4.45, 60.27, 0.77
4.32, 60.35, 0.77
4.00, 60.19, 0.77
4.28, 60.63, 0.78
3.40, 60.36, 0.80
3.44, 59.44, 0.81
3.19, 58.85, 0.83
2.83, 58.13, 0.86
2.83, 56.93, 0.86
2.63, 57.07, 0.86
3.60, 57.24, 0.83
3.60, 57.63, 0.82
4.61, 57.67, 0.80
4.16, 57.86, 0.81
4.00, 58.24, 0.81
3.88, 58.13, 0.79
5.01, 58.45, 0.77
5.13, 58.25, 0.78
4.81, 58.81, 0.78
4.93, 58.90, 0.79
4.49, 59.12, 0.78
4.97, 59.64, 0.78
3.64, 59.45, 0.78
4.24, 58.19, 0.79
3.40, 57.52, 0.81
4.08, 57.93, 0.80
4.16, 58.43, 0.84
3.27, 57.63, 0.84
2.99, 57.57, 0.85
3.40, 56.48, 0.85
2.83, 56.68, 0.86
3.03, 56.64, 0.85
2.55, 56.79, 0.86
2.79, 56.87, 0.87
2.79, 56.65, 0.86
2.99, 56.53, 0.86
2.95, 56.25, 0.88
