Unhappy, Sameness, Tolerance
26.07, 59.42, 0.23
16.90, 63.03, 0.24
13.74, 65.91, 0.23
11.36, 67.44, 0.21
10.79, 68.79, 0.21
11.16, 68.56, 0.20
11.92, 70.96, 0.18
9.74, 71.37, 0.19
10.02, 71.34, 0.20
9.86, 72.33, 0.19
10.02, 73.01, 0.18
8.93, 73.99, 0.20
8.37, 73.20, 0.20
8.85, 74.47, 0.20
8.33, 74.23, 0.18
8.93, 73.75, 0.19
9.82, 73.62, 0.22
9.34, 74.64, 0.22
9.26, 74.58, 0.22
8.65, 73.27, 0.22
10.11, 74.93, 0.19
9.30, 74.12, 0.19
9.54, 74.57, 0.19
9.18, 75.19, 0.20
9.50, 76.18, 0.20
8.29, 74.74, 0.20
8.97, 75.19, 0.22
8.97, 74.33, 0.22
9.38, 76.27, 0.23
7.88, 76.17, 0.23
8.65, 76.02, 0.24
7.92, 76.29, 0.24
7.72, 76.41, 0.26
8.16, 75.17, 0.28
8.41, 72.65, 0.27
8.97, 74.17, 0.25
8.49, 73.92, 0.27
8.49, 73.79, 0.28
8.53, 75.20, 0.26
8.08, 75.26, 0.27
9.01, 75.72, 0.25
8.37, 75.81, 0.25
9.18, 76.11, 0.21
8.65, 76.07, 0.22
9.09, 76.44, 0.24
8.12, 76.71, 0.26
7.72, 76.71, 0.30
8.00, 76.28, 0.27
7.32, 76.77, 0.27
7.76, 76.09, 0.30
8.04, 76.08, 0.30
8.00, 76.06, 0.31
