Unhappy, Sameness, Tolerance
22.23, 57.61, 0.34
19.08, 62.85, 0.20
17.34, 67.19, 0.11
15.24, 70.71, 0.05
12.09, 71.73, 0.04
12.65, 74.19, 0.02
10.83, 74.42, 0.01
10.39, 75.63, 0.01
9.86, 76.51, 0.00
9.38, 76.93, 0.00
9.09, 74.99, 0.00
10.47, 74.76, 0.00
10.51, 75.76, 0.00
10.59, 75.24, 0.00
11.40, 76.83, 0.00
10.27, 76.77, 0.00
10.43, 77.77, 0.00
9.30, 77.13, 0.00
10.39, 77.61, 0.00
9.94, 78.47, 0.00
9.46, 78.66, 0.00
8.77, 78.31, 0.00
9.58, 79.44, 0.00
8.93, 79.84, 0.00
9.54, 78.96, 0.00
9.46, 80.44, 0.00
8.08, 79.67, 0.00
9.30, 78.05, 0.00
10.59, 77.51, 0.00
10.35, 77.82, 0.00
9.94, 78.46, 0.00
9.54, 79.59, 0.00
8.97, 79.51, 0.00
9.38, 79.96, 0.00
8.65, 79.60, 0.00
9.14, 80.83, 0.00
8.37, 80.70, 0.00
8.53, 79.71, 0.00
9.09, 80.81, 0.00
8.12, 80.53, 0.00
8.89, 79.31, 0.00
9.90, 79.82, 0.00
9.30, 78.81, 0.00
9.94, 78.84, 0.00
9.18, 80.49, 0.00
8.57, 80.87, 0.00
8.37, 79.94, 0.00
9.14, 79.56, 0.00
9.30, 79.95, 0.00
9.30, 80.83, 0.00
