Unhappy, Sameness, Tolerance
31.53, 60.03, 0.05
20.13, 67.13, 0.01
14.35, 68.24, 0.00
14.43, 72.28, 0.00
11.80, 73.32, 0.00
11.44, 73.44, 0.00
10.63, 74.04, 0.00
10.47, 74.00, 0.00
10.47, 74.93, 0.00
9.86, 73.43, 0.00
11.76, 74.82, 0.00
10.71, 75.88, 0.00
9.74, 75.84, 0.00
10.99, 76.36, 0.00
9.42, 77.14, 0.00
9.78, 76.60, 0.00
10.23, 76.59, 0.00
10.02, 77.41, 0.00
9.66, 78.25, 0.00
9.34, 78.08, 0.00
9.90, 79.41, 0.00
8.45, 78.47, 0.00
9.38, 77.26, 0.00
9.62, 78.20, 0.00
9.01, 78.46, 0.00
9.26, 79.45, 0.00
8.89, 79.69, 0.00
8.45, 78.38, 0.00
9.22, 78.77, 0.00
9.74, 79.28, 0.00
9.26, 80.88, 0.00
8.33, 79.95, 0.00
9.01, 79.43, 0.00
9.22, 79.14, 0.00
9.01, 77.61, 0.00
10.11, 77.86, 0.00
10.39, 78.66, 0.00
9.18, 78.64, 0.00
9.70, 79.52, 0.00
9.34, 78.72, 0.00
9.86, 78.57, 0.00
9.98, 78.75, 0.00
9.70, 78.68, 0.00
9.74, 78.44, 0.00
10.11, 77.86, 0.00
10.55, 78.56, 0.00
10.19, 78.37, 0.00
9.90, 80.29, 0.00
8.89, 79.94, 0.00
9.54, 80.49, 0.00
9.09, 80.07, 0.00
9.50, 81.14, 0.00
8.97, 80.21, 0.00
9.30, 79.33, 0.00
9.82, 80.45, 0.00
9.26, 79.63, 0.00
10.02, 79.67, 0.00
9.86, 79.64, 0.00
9.42, 80.28, 0.00
9.30, 80.12, 0.00
9.66, 80.64, 0.00
9.58, 80.38, 0.00
