Unhappy, Sameness, Tolerance
29.59, 60.75, 0.12
20.86, 67.28, 0.00
15.68, 70.21, 0.00
13.14, 73.52, 0.00
10.99, 74.75, 0.00
9.66, 74.94, 0.00
10.15, 75.46, 0.00
10.11, 75.70, 0.00
10.27, 75.58, 0.00
9.94, 75.21, 0.00
10.67, 76.11, 0.00
10.31, 77.21, 0.00
9.46, 77.03, 0.00
9.74, 75.96, 0.00
10.87, 76.26, 0.00
10.19, 77.29, 0.00
9.62, 77.15, 0.00
9.50, 78.31, 0.00
9.05, 78.59, 0.00
8.65, 77.54, 0.00
9.86, 77.66, 0.00
9.82, 77.45, 0.00
9.86, 77.47, 0.00
10.23, 79.29, 0.00
9.30, 79.55, 0.00
9.05, 80.16, 0.00
8.33, 80.11, 0.00
8.25, 79.38, 0.00
8.69, 78.44, 0.00
9.94, 79.38, 0.00
9.34, 78.36, 0.00
9.70, 79.24, 0.00
9.01, 79.62, 0.00
9.22, 79.63, 0.00
8.89, 78.97, 0.00
9.50, 78.80, 0.00
9.54, 79.96, 0.00
8.77, 79.56, 0.00
9.42, 79.04, 0.00
10.19, 80.18, 0.00
9.01, 80.02, 0.00
8.73, 79.99, 0.00
9.14, 79.50, 0.00
9.54, 80.03, 0.00
8.65, 79.50, 0.00
9.05, 79.16, 0.00
9.86, 78.99, 0.00
10.19, 80.50, 0.00
8.81, 79.48, 0.00
9.50, 78.57, 0.00
10.23, 79.04, 0.00
9.78, 78.95, 0.00
9.70, 80.94, 0.00
