Unhappy, Sameness, Tolerance
33.43, 62.12, 0.00
19.85, 67.71, 0.00
15.08, 69.37, 0.00
14.55, 71.94, 0.00
11.92, 72.68, 0.00
12.00, 74.21, 0.00
11.08, 74.31, 0.00
10.75, 74.50, 0.00
11.36, 76.21, 0.00
9.78, 76.65, 0.00
9.01, 76.59, 0.00
9.74, 75.36, 0.00
10.47, 75.30, 0.00
10.59, 75.73, 0.00
9.78, 76.05, 0.00
9.82, 75.87, 0.00
11.03, 76.36, 0.00
10.35, 77.30, 0.00
10.19, 76.92, 0.00
9.98, 78.23, 0.00
9.01, 78.70, 0.00
8.85, 77.58, 0.00
10.23, 76.73, 0.00
10.43, 78.48, 0.00
9.18, 77.93, 0.00
9.70, 79.56, 0.00
9.05, 79.60, 0.00
8.69, 79.83, 0.00
8.25, 79.72, 0.00
8.61, 79.11, 0.00
8.93, 79.59, 0.00
8.57, 79.39, 0.00
9.18, 77.12, 0.00
10.63, 78.95, 0.00
9.54, 79.92, 0.00
8.65, 79.94, 0.00
8.65, 79.57, 0.00
8.81, 79.21, 0.00
9.62, 80.30, 0.00
8.57, 81.08, 0.00
8.45, 80.06, 0.00
8.65, 79.18, 0.00
9.18, 80.21, 0.00
8.73, 78.57, 0.00
10.11, 78.96, 0.00
9.58, 77.72, 0.00
10.59, 78.91, 0.00
10.35, 79.67, 0.00
9.62, 79.56, 0.00
10.31, 79.81, 0.00
9.94, 79.53, 0.00
9.82, 81.11, 0.00
8.49, 79.01, 0.00
9.98, 79.34, 0.00
9.66, 79.79, 0.00
9.26, 79.83, 0.00
9.50, 80.56, 0.00
9.26, 81.14, 0.00
8.37, 80.98, 0.00
8.57, 80.00, 0.00
8.97, 80.62, 0.00
9.26, 80.99, 0.00
8.57, 80.19, 0.00
9.42, 80.89, 0.00
8.69, 81.12, 0.00
8.73, 80.66, 0.00
