Unhappy, Sameness, Tolerance
5.62, 52.76, 0.84
3.03, 53.35, 0.86
2.43, 53.68, 0.87
1.94, 53.15, 0.87
1.74, 52.85, 0.87
1.41, 52.64, 0.87
1.70, 52.50, 0.87
1.74, 52.54, 0.87
1.94, 52.41, 0.87
1.82, 52.08, 0.87
1.62, 52.26, 0.87
1.86, 52.37, 0.87
1.50, 52.32, 0.87
1.66, 52.22, 0.87
1.62, 52.18, 0.87
1.90, 52.02, 0.87
1.70, 51.62, 0.87
1.46, 51.57, 0.87
1.33, 51.60, 0.87
1.41, 51.72, 0.87
1.86, 52.02, 0.87
1.70, 52.38, 0.87
1.37, 52.15, 0.87
1.33, 52.73, 0.87
1.50, 52.80, 0.87
1.41, 52.51, 0.87
1.37, 52.18, 0.87
1.09, 52.28, 0.87
1.78, 52.36, 0.87
2.06, 52.79, 0.87
1.82, 52.80, 0.87
1.70, 53.32, 0.87
1.50, 52.91, 0.87
1.41, 52.40, 0.87
1.17, 52.43, 0.87
1.41, 52.17, 0.87
1.29, 51.84, 0.87
1.86, 52.22, 0.87
1.50, 52.31, 0.87
1.74, 52.28, 0.87
1.70, 51.99, 0.87
2.06, 52.47, 0.87
1.90, 53.01, 0.87
1.41, 52.64, 0.87
1.29, 53.11, 0.87
1.21, 52.94, 0.87
1.41, 52.47, 0.87
1.70, 52.53, 0.87
1.74, 52.60, 0.87
1.58, 52.90, 0.87
1.58, 52.54, 0.87
