Unhappy, Sameness, Tolerance
18.63, 56.38, 0.45
13.42, 60.00, 0.40
11.12, 61.71, 0.38
9.18, 63.36, 0.35
8.89, 64.03, 0.34
9.26, 64.20, 0.32
9.09, 64.53, 0.30
9.09, 65.74, 0.28
9.14, 66.55, 0.26
11.60, 67.49, 0.20
12.25, 69.49, 0.13
11.68, 71.78, 0.07
11.32, 72.75, 0.02
11.48, 73.46, 0.00
12.00, 74.49, 0.00
10.91, 75.42, 0.00
9.86, 75.42, 0.00
10.15, 76.48, 0.00
9.54, 76.64, 0.00
9.70, 76.29, 0.00
9.86, 76.95, 0.00
10.11, 77.48, 0.00
9.01, 77.86, 0.00
9.42, 77.68, 0.00
9.54, 77.63, 0.00
9.14, 77.75, 0.00
10.11, 77.79, 0.00
9.94, 78.22, 0.00
9.58, 78.57, 0.00
9.54, 78.54, 0.00
9.22, 78.76, 0.00
9.22, 77.68, 0.00
9.86, 78.81, 0.00
9.50, 78.43, 0.00
9.18, 80.02, 0.00
8.73, 78.70, 0.00
9.50, 78.34, 0.00
10.02, 79.05, 0.00
9.54, 78.10, 0.00
10.23, 78.35, 0.00
10.11, 77.92, 0.00
10.39, 78.52, 0.00
10.06, 78.98, 0.00
9.38, 79.31, 0.00
8.49, 79.74, 0.00
9.18, 78.69, 0.00
9.46, 78.46, 0.00
9.78, 79.24, 0.00
9.26, 80.01, 0.00
9.09, 78.81, 0.00
9.70, 78.20, 0.00
9.98, 79.26, 0.00
9.42, 79.20, 0.00
9.09, 79.42, 0.00
8.85, 79.32, 0.00
8.81, 80.23, 0.00
