Unhappy, Sameness, Tolerance
15.52, 55.22, 0.57
8.21, 57.31, 0.60
6.06, 58.16, 0.62
5.05, 57.79, 0.65
4.45, 58.17, 0.67
2.91, 57.49, 0.71
2.10, 57.14, 0.76
1.50, 56.89, 0.82
1.05, 55.95, 0.89
0.44, 54.95, 0.95
0.08, 54.57, 0.99
0.04, 53.70, 1.00
0.00, 52.73, 1.00
0.00, 52.36, 1.00
0.00, 51.72, 1.00
0.00, 51.47, 1.00
0.00, 51.11, 1.00
0.00, 50.60, 1.00
0.00, 50.39, 1.00
0.00, 50.33, 1.00
0.00, 50.50, 1.00
0.00, 50.18, 1.00
0.00, 50.31, 1.00
0.00, 50.52, 1.00
0.00, 50.41, 1.00
0.00, 50.45, 1.00
0.00, 50.13, 1.00
0.00, 50.10, 1.00
0.00, 50.72, 1.00
0.00, 51.16, 1.00
0.00, 51.11, 1.00
0.00, 50.70, 1.00
0.00, 50.18, 1.00
0.00, 50.24, 1.00
0.00, 50.00, 1.00
0.00, 50.11, 1.00
0.00, 49.80, 1.00
0.00, 49.79, 1.00
0.00, 49.72, 1.00
0.00, 49.65, 1.00
0.00, 50.18, 1.00
0.00, 50.02, 1.00
0.00, 49.87, 1.00
0.00, 50.20, 1.00
0.00, 50.19, 1.00
0.00, 50.23, 1.00
0.00, 50.23, 1.00
0.00, 50.01, 1.00
0.00, 50.15, 1.00
0.00, 50.30, 1.00
