Unhappy, Sameness, Tolerance
30.44, 59.97, 0.05
21.95, 66.73, 0.00
15.72, 69.72, 0.00
13.34, 72.07, 0.00
11.76, 72.36, 0.00
11.80, 74.34, 0.00
10.71, 74.34, 0.00
10.59, 75.55, 0.00
10.06, 77.21, 0.00
9.18, 77.30, 0.00
8.89, 76.29, 0.00
9.94, 75.73, 0.00
10.47, 76.03, 0.00
9.54, 76.19, 0.00
10.23, 75.69, 0.00
10.55, 76.59, 0.00
9.86, 76.95, 0.00
10.31, 77.22, 0.00
10.11, 76.71, 0.00
10.51, 77.82, 0.00
9.30, 78.12, 0.00
9.54, 78.86, 0.00
9.74, 79.63, 0.00
8.33, 79.78, 0.00
8.81, 79.19, 0.00
9.22, 78.42, 0.00
9.38, 78.82, 0.00
9.38, 79.71, 0.00
8.89, 78.25, 0.00
9.38, 78.65, 0.00
9.30, 77.98, 0.00
9.62, 78.44, 0.00
9.62, 78.45, 0.00
9.70, 78.28, 0.00
9.86, 78.75, 0.00
9.70, 79.15, 0.00
8.89, 78.42, 0.00
10.11, 78.27, 0.00
10.39, 77.39, 0.00
10.87, 78.41, 0.00
10.19, 78.99, 0.00
9.98, 80.45, 0.00
8.41, 79.36, 0.00
9.22, 79.34, 0.00
9.26, 79.39, 0.00
9.22, 78.22, 0.00
10.06, 79.04, 0.00
9.66, 78.89, 0.00
9.58, 79.52, 0.00
9.46, 80.24, 0.00
9.05, 80.42, 0.00
9.09, 80.99, 0.00
