Unhappy, Sameness, Tolerance
3.64, 51.90, 0.89
0.04, 51.80, 1.00
0.04, 51.17, 1.00
0.00, 51.24, 1.00
0.00, 51.30, 1.00
0.00, 51.47, 1.00
0.00, 50.99, 1.00
0.00, 51.25, 1.00
0.00, 51.27, 1.00
0.00, 51.32, 1.00
0.00, 50.65, 1.00
0.00, 50.61, 1.00
0.00, 50.14, 1.00
0.00, 49.78, 1.00
0.00, 49.56, 1.00
0.00, 49.10, 1.00
0.00, 49.78, 1.00
0.00, 50.11, 1.00
0.00, 50.05, 1.00
0.00, 49.95, 1.00
0.00, 49.32, 1.00
0.00, 49.77, 1.00
0.00, 49.50, 1.00
0.00, 49.03, 1.00
0.00, 49.18, 1.00
0.00, 48.97, 1.00
0.00, 49.23, 1.00
0.00, 49.58, 1.00
0.00, 50.16, 1.00
0.00, 49.86, 1.00
0.00, 50.14, 1.00
0.00, 50.10, 1.00
0.00, 50.17, 1.00
0.00, 49.94, 1.00
0.00, 49.57, 1.00
0.00, 49.38, 1.00
0.00, 49.49, 1.00
0.00, 49.77, 1.00
0.00, 49.50, 1.00
0.00, 49.47, 1.00
0.00, 49.35, 1.00
0.00, 48.95, 1.00
0.00, 49.07, 1.00
0.00, 49.15, 1.00
0.00, 49.34, 1.00
0.00, 49.64, 1.00
0.00, 49.49, 1.00
0.00, 49.09, 1.00
0.00, 49.43, 1.00
0.00, 48.72, 1.00
