Unhappy, Sameness, Tolerance
2.10, 50.74, 0.95
0.04, 50.80, 1.00
0.00, 50.77, 1.00
0.00, 50.87, 1.00
0.00, 50.75, 1.00
0.00, 50.87, 1.00
0.00, 51.28, 1.00
0.00, 50.83, 1.00
0.00, 50.52, 1.00
0.00, 50.42, 1.00
0.00, 49.99, 1.00
0.00, 49.94, 1.00
0.00, 50.20, 1.00
0.00, 50.45, 1.00
0.00, 50.26, 1.00
0.00, 50.42, 1.00
0.00, 50.61, 1.00
0.00, 50.42, 1.00
0.00, 49.89, 1.00
0.00, 50.21, 1.00
0.00, 50.48, 1.00
0.00, 50.47, 1.00
0.00, 50.09, 1.00
0.00, 49.70, 1.00
0.00, 49.44, 1.00
0.00, 49.62, 1.00
0.00, 49.80, 1.00
0.00, 49.52, 1.00
0.00, 49.63, 1.00
0.00, 49.73, 1.00
0.00, 49.36, 1.00
0.00, 49.26, 1.00
0.00, 49.03, 1.00
0.00, 49.16, 1.00
0.00, 48.96, 1.00
0.00, 48.83, 1.00
0.00, 49.48, 1.00
0.00, 49.36, 1.00
0.00, 49.81, 1.00
0.00, 49.84, 1.00
0.00, 49.94, 1.00
0.00, 49.75, 1.00
0.00, 49.90, 1.00
0.00, 49.88, 1.00
0.00, 49.72, 1.00
0.00, 49.31, 1.00
0.00, 49.17, 1.00
0.00, 49.60, 1.00
0.00, 49.42, 1.00
0.00, 49.46, 1.00
