Unhappy, Sameness, Tolerance
14.96, 56.04, 0.53
10.06, 57.97, 0.55
9.46, 60.12, 0.54
8.73, 61.72, 0.55
8.97, 63.11, 0.53
9.05, 65.11, 0.53
7.84, 64.49, 0.51
8.21, 64.67, 0.54
7.96, 64.22, 0.55
7.19, 64.68, 0.55
7.72, 64.83, 0.55
8.12, 65.24, 0.54
7.48, 65.34, 0.56
7.64, 64.17, 0.54
8.53, 65.38, 0.53
7.36, 65.82, 0.56
6.91, 65.90, 0.60
5.09, 65.30, 0.65
5.05, 64.81, 0.67
5.98, 65.06, 0.65
5.46, 66.20, 0.66
5.38, 65.23, 0.66
5.25, 64.78, 0.66
5.82, 64.51, 0.65
5.82, 64.94, 0.65
6.27, 65.24, 0.64
5.70, 65.22, 0.66
5.21, 65.29, 0.67
5.34, 64.69, 0.68
5.34, 64.26, 0.67
5.66, 64.16, 0.70
4.69, 64.69, 0.73
4.32, 63.85, 0.72
5.42, 63.90, 0.69
5.34, 62.93, 0.69
4.85, 63.35, 0.74
4.69, 62.48, 0.76
4.69, 61.47, 0.74
5.46, 61.96, 0.74
4.24, 62.13, 0.75
4.12, 61.23, 0.77
4.00, 61.53, 0.76
4.49, 61.81, 0.76
4.24, 60.97, 0.77
5.05, 61.72, 0.75
4.57, 61.12, 0.75
5.21, 61.41, 0.76
4.32, 60.35, 0.77
4.37, 59.54, 0.76
3.84, 59.01, 0.79
5.01, 59.14, 0.78
4.65, 59.93, 0.78
5.09, 59.54, 0.77
5.05, 60.23, 0.76
