Unhappy, Sameness, Tolerance
0.00, 49.07, 1.00
0.00, 49.50, 1.00
0.00, 49.81, 1.00
0.00, 50.33, 1.00
0.00, 50.26, 1.00
0.00, 50.04, 1.00
0.00, 50.10, 1.00
0.00, 49.98, 1.00
0.00, 50.03, 1.00
0.00, 49.67, 1.00
0.00, 49.53, 1.00
0.00, 48.69, 1.00
0.00, 49.52, 1.00
0.00, 49.74, 1.00
0.00, 49.03, 1.00
0.00, 49.24, 1.00
0.00, 48.87, 1.00
0.00, 49.18, 1.00
0.00, 49.38, 1.00
0.00, 49.64, 1.00
0.00, 49.75, 1.00
0.00, 50.34, 1.00
0.00, 50.03, 1.00
0.00, 50.29, 1.00
0.00, 50.46, 1.00
0.00, 50.75, 1.00
0.00, 51.19, 1.00
0.00, 50.96, 1.00
0.00, 51.37, 1.00
0.00, 51.34, 1.00
0.00, 50.67, 1.00
0.00, 50.36, 1.00
0.00, 50.55, 1.00
0.00, 50.20, 1.00
0.00, 49.93, 1.00
0.00, 50.01, 1.00
0.00, 50.50, 1.00
0.00, 50.16, 1.00
0.00, 49.97, 1.00
0.00, 49.83, 1.00
0.00, 49.85, 1.00
0.00, 49.59, 1.00
0.00, 49.97, 1.00
0.00, 49.92, 1.00
0.00, 50.14, 1.00
0.00, 50.11, 1.00
0.00, 49.92, 1.00
0.00, 49.80, 1.00
0.00, 49.85, 1.00
0.00, 50.14, 1.00
