Unhappy, Sameness, Tolerance
27.00, 60.07, 0.19
16.09, 64.93, 0.17
12.13, 67.24, 0.16
10.99, 68.60, 0.16
9.58, 69.53, 0.16
9.09, 69.18, 0.16
9.01, 70.39, 0.16
8.45, 70.88, 0.16
8.04, 71.11, 0.16
8.45, 70.46, 0.16
9.18, 70.88, 0.16
8.33, 70.59, 0.16
8.57, 71.07, 0.16
8.25, 70.53, 0.16
8.49, 70.88, 0.16
8.57, 71.07, 0.16
8.25, 71.49, 0.16
8.33, 71.19, 0.16
8.12, 70.80, 0.16
8.53, 71.17, 0.16
8.73, 71.12, 0.16
8.77, 71.30, 0.16
7.92, 71.89, 0.16
7.84, 72.26, 0.16
7.15, 71.96, 0.16
7.80, 70.80, 0.16
8.00, 71.30, 0.16
7.96, 71.44, 0.16
8.41, 72.03, 0.16
7.52, 72.13, 0.16
7.07, 72.62, 0.16
7.76, 72.22, 0.16
7.92, 71.76, 0.16
7.68, 71.84, 0.16
7.68, 71.27, 0.16
8.77, 71.92, 0.16
8.61, 72.83, 0.16
7.88, 73.73, 0.16
7.36, 73.92, 0.16
6.87, 72.38, 0.16
7.96, 72.00, 0.16
7.40, 71.96, 0.16
7.40, 72.51, 0.16
7.56, 72.11, 0.16
7.72, 70.79, 0.16
9.05, 71.06, 0.16
7.96, 71.59, 0.16
8.41, 72.65, 0.16
7.96, 71.79, 0.16
7.92, 70.84, 0.16
