Unhappy, Sameness, Tolerance
20.74, 56.56, 0.37
10.91, 58.41, 0.51
6.43, 59.53, 0.65
4.49, 59.75, 0.78
2.34, 58.96, 0.88
1.29, 57.93, 0.93
0.49, 56.32, 0.97
0.28, 55.14, 0.98
0.24, 54.66, 0.99
0.08, 53.81, 1.00
0.00, 52.90, 1.00
0.00, 51.92, 1.00
0.12, 51.46, 1.00
0.04, 50.75, 1.00
0.00, 50.36, 1.00
0.00, 49.56, 1.00
0.00, 49.82, 1.00
0.00, 50.00, 1.00
0.00, 50.05, 1.00
0.00, 49.89, 1.00
0.00, 49.64, 1.00
0.00, 49.08, 1.00
0.00, 49.49, 1.00
0.00, 49.76, 1.00
0.00, 49.89, 1.00
0.00, 50.22, 1.00
0.00, 50.18, 1.00
0.00, 50.18, 1.00
0.00, 49.82, 1.00
0.00, 49.83, 1.00
0.00, 49.46, 1.00
0.00, 49.49, 1.00
0.00, 49.85, 1.00
0.00, 49.46, 1.00
0.00, 49.58, 1.00
0.00, 49.81, 1.00
0.00, 49.67, 1.00
0.00, 49.77, 1.00
0.00, 49.68, 1.00
0.00, 49.88, 1.00
0.00, 50.06, 1.00
0.00, 50.25, 1.00
0.00, 50.29, 1.00
0.00, 49.76, 1.00
0.00, 49.73, 1.00
0.00, 49.83, 1.00
0.00, 49.98, 1.00
0.00, 50.06, 1.00
0.00, 50.43, 1.00
0.00, 50.50, 1.00
