Unhappy, Sameness, Tolerance
33.19, 61.41, 0.00
20.29, 67.35, 0.00
14.31, 70.23, 0.00
12.73, 72.34, 0.00
11.96, 73.62, 0.00
10.71, 74.09, 0.00
10.43, 74.87, 0.00
10.06, 75.43, 0.00
10.51, 75.20, 0.00
10.59, 76.44, 0.00
9.54, 75.34, 0.00
10.55, 76.30, 0.00
9.82, 76.98, 0.00
9.82, 77.33, 0.00
9.54, 77.37, 0.00
9.42, 77.18, 0.00
9.86, 76.75, 0.00
10.39, 76.25, 0.00
11.20, 77.73, 0.00
9.58, 76.61, 0.00
10.39, 76.57, 0.00
10.55, 78.91, 0.00
9.01, 79.78, 0.00
8.41, 79.80, 0.00
8.65, 78.72, 0.00
9.74, 77.85, 0.00
10.39, 78.48, 0.00
10.15, 79.77, 0.00
8.73, 79.52, 0.00
9.09, 79.61, 0.00
9.30, 78.70, 0.00
10.43, 77.86, 0.00
10.47, 78.69, 0.00
9.54, 77.65, 0.00
10.47, 79.26, 0.00
8.97, 79.92, 0.00
9.22, 79.89, 0.00
8.61, 78.97, 0.00
10.06, 77.56, 0.00
10.39, 79.29, 0.00
9.70, 78.07, 0.00
10.59, 79.80, 0.00
9.14, 80.31, 0.00
8.89, 79.94, 0.00
8.85, 80.05, 0.00
8.73, 79.50, 0.00
9.22, 80.31, 0.00
9.14, 79.31, 0.00
10.02, 79.23, 0.00
10.11, 79.52, 0.00
