Unhappy, Sameness, Tolerance
9.26, 53.29, 0.75
6.47, 55.15, 0.76
6.51, 56.38, 0.75
6.06, 57.30, 0.76
5.74, 58.15, 0.75
5.98, 59.14, 0.72
5.62, 60.35, 0.71
5.25, 61.00, 0.71
5.58, 61.40, 0.72
5.05, 61.89, 0.75
4.16, 60.62, 0.76
4.28, 60.81, 0.78
4.00, 59.92, 0.79
3.68, 58.99, 0.80
3.76, 58.79, 0.81
3.76, 59.16, 0.82
4.12, 59.57, 0.81
3.80, 59.45, 0.81
3.88, 59.02, 0.82
4.16, 59.35, 0.81
4.20, 58.92, 0.80
4.08, 58.75, 0.80
3.72, 58.37, 0.79
5.50, 59.18, 0.78
5.38, 60.14, 0.76
4.89, 59.60, 0.75
4.93, 59.31, 0.74
5.05, 59.35, 0.76
5.13, 59.50, 0.76
5.62, 60.49, 0.77
4.65, 60.10, 0.76
5.09, 60.37, 0.76
3.80, 60.01, 0.77
5.54, 60.30, 0.78
4.28, 60.36, 0.77
4.24, 60.48, 0.76
5.13, 60.73, 0.74
5.54, 61.16, 0.73
5.05, 61.27, 0.72
5.30, 61.52, 0.72
5.25, 62.09, 0.72
5.01, 61.61, 0.75
3.80, 60.45, 0.76
5.13, 59.60, 0.76
4.81, 59.12, 0.75
4.12, 58.94, 0.75
4.89, 59.56, 0.74
5.17, 60.07, 0.75
5.58, 60.04, 0.76
4.41, 59.50, 0.78
5.17, 59.76, 0.78
4.57, 59.45, 0.77
4.20, 59.59, 0.78
3.68, 58.77, 0.79
4.04, 58.78, 0.80
3.11, 58.38, 0.83
3.72, 58.90, 0.80
4.12, 58.61, 0.79
3.80, 58.92, 0.80
4.04, 58.94, 0.79
3.44, 58.54, 0.81
4.12, 58.29, 0.82
3.44, 58.21, 0.83
3.19, 57.84, 0.84
3.60, 58.53, 0.86
3.84, 58.28, 0.83
3.52, 58.23, 0.83
4.24, 58.07, 0.83
4.04, 57.67, 0.83
3.23, 57.25, 0.85
3.23, 57.69, 0.84
