Unhappy, Sameness, Tolerance
16.37, 55.15, 0.52
11.68, 58.02, 0.53
11.48, 61.55, 0.51
8.73, 61.48, 0.54
8.33, 62.18, 0.53
8.21, 63.96, 0.53
7.36, 64.46, 0.54
7.64, 64.39, 0.52
7.44, 64.30, 0.52
7.19, 65.36, 0.52
7.60, 65.93, 0.52
7.68, 66.25, 0.50
7.24, 65.79, 0.53
7.28, 66.10, 0.53
7.36, 66.79, 0.53
6.55, 67.01, 0.55
6.31, 66.23, 0.55
6.87, 66.75, 0.54
6.31, 66.59, 0.55
7.19, 67.82, 0.54
6.22, 66.68, 0.56
6.35, 66.10, 0.59
7.32, 65.19, 0.57
6.79, 65.90, 0.58
6.51, 64.96, 0.59
5.78, 64.43, 0.63
6.39, 64.27, 0.61
6.59, 64.12, 0.61
6.95, 64.69, 0.62
5.94, 63.88, 0.65
4.97, 63.13, 0.68
5.58, 63.74, 0.68
6.35, 64.07, 0.68
5.17, 63.42, 0.70
5.25, 63.12, 0.72
4.69, 61.68, 0.73
4.24, 61.11, 0.79
3.88, 60.45, 0.80
4.41, 60.16, 0.81
3.35, 59.79, 0.82
3.44, 59.98, 0.83
3.68, 59.60, 0.82
3.48, 59.34, 0.84
2.95, 59.16, 0.85
2.67, 59.64, 0.85
3.23, 58.95, 0.83
3.96, 58.71, 0.81
4.20, 59.82, 0.81
4.41, 60.22, 0.79
3.88, 60.94, 0.77
4.85, 60.43, 0.75
6.02, 61.42, 0.71
6.51, 62.63, 0.69
6.75, 62.39, 0.67
6.71, 61.96, 0.68
