Unhappy, Sameness, Tolerance
24.54, 58.33, 0.27
16.25, 63.23, 0.30
13.14, 66.05, 0.28
11.40, 67.15, 0.27
11.44, 69.02, 0.27
9.30, 69.88, 0.26
9.50, 69.73, 0.26
9.70, 70.79, 0.28
9.09, 70.98, 0.29
9.46, 71.76, 0.26
9.30, 72.44, 0.26
9.98, 72.77, 0.25
8.57, 71.87, 0.26
10.02, 73.25, 0.24
8.69, 72.72, 0.25
8.93, 72.67, 0.28
9.22, 72.77, 0.27
8.77, 74.36, 0.27
8.89, 73.15, 0.25
9.62, 73.55, 0.25
9.34, 73.63, 0.24
9.22, 73.97, 0.23
9.09, 74.47, 0.25
8.81, 74.19, 0.25
8.00, 73.52, 0.27
9.14, 74.51, 0.29
8.12, 74.46, 0.31
7.92, 74.80, 0.32
7.36, 74.34, 0.34
7.68, 73.28, 0.33
8.49, 72.68, 0.32
9.50, 73.90, 0.32
8.57, 74.60, 0.34
8.65, 74.37, 0.32
8.57, 75.00, 0.33
7.03, 74.54, 0.36
8.33, 74.17, 0.33
7.88, 74.78, 0.36
7.56, 74.07, 0.37
7.56, 73.07, 0.37
7.88, 72.38, 0.38
8.29, 73.36, 0.37
7.88, 73.43, 0.35
7.88, 73.01, 0.36
8.33, 73.14, 0.38
7.80, 72.56, 0.39
8.04, 72.75, 0.44
7.56, 73.16, 0.44
6.59, 73.10, 0.44
7.36, 73.62, 0.44
7.28, 73.76, 0.41
