Unhappy, Sameness, Tolerance
4.97, 51.55, 0.86
2.38, 52.38, 0.92
1.13, 52.80, 0.96
0.65, 52.46, 0.98
0.24, 52.28, 0.99
0.28, 51.77, 0.99
0.08, 51.17, 1.00
0.04, 51.13, 1.00
0.00, 50.56, 1.00
0.00, 50.50, 1.00
0.00, 49.85, 1.00
0.00, 49.55, 1.00
0.00, 49.41, 1.00
0.00, 49.05, 1.00
0.00, 49.37, 1.00
0.00, 49.68, 1.00
0.00, 50.08, 1.00
0.00, 49.47, 1.00
0.00, 50.09, 1.00
0.00, 50.35, 1.00
0.00, 50.42, 1.00
0.00, 50.18, 1.00
0.00, 50.32, 1.00
0.00, 50.25, 1.00
0.00, 50.34, 1.00
0.00, 50.59, 1.00
0.00, 50.93, 1.00
0.00, 51.04, 1.00
0.00, 51.00, 1.00
0.00, 51.15, 1.00
0.00, 51.39, 1.00
0.00, 51.75, 1.00
0.00, 50.97, 1.00
0.00, 50.56, 1.00
0.00, 51.19, 1.00
0.00, 50.85, 1.00
0.00, 51.19, 1.00
0.00, 50.74, 1.00
0.00, 50.30, 1.00
0.00, 50.51, 1.00
0.00, 50.34, 1.00
0.00, 50.27, 1.00
0.00, 50.69, 1.00
0.00, 49.98, 1.00
0.00, 50.15, 1.00
0.00, 50.29, 1.00
0.00, 50.18, 1.00
0.00, 50.16, 1.00
0.00, 50.63, 1.00
0.00, 50.23, 1.00
