Unhappy, Sameness, Tolerance
31.93, 62.18, 0.00
18.43, 67.85, 0.00
13.34, 69.88, 0.00
12.29, 70.81, 0.00
12.33, 72.89, 0.00
11.28, 73.24, 0.00
11.32, 74.03, 0.00
10.67, 74.77, 0.00
10.71, 74.40, 0.00
10.63, 75.03, 0.00
10.71, 75.59, 0.00
10.47, 77.03, 0.00
8.93, 76.48, 0.00
10.15, 77.86, 0.00
8.53, 78.31, 0.00
8.93, 77.88, 0.00
9.26, 77.39, 0.00
9.30, 78.32, 0.00
9.14, 78.22, 0.00
10.59, 77.09, 0.00
10.51, 77.66, 0.00
10.55, 77.56, 0.00
9.50, 77.69, 0.00
9.70, 76.64, 0.00
10.47, 76.23, 0.00
10.79, 76.53, 0.00
10.83, 77.24, 0.00
10.02, 77.93, 0.00
9.66, 78.80, 0.00
9.05, 79.67, 0.00
9.14, 80.81, 0.00
7.88, 81.07, 0.00
7.76, 80.23, 0.00
8.77, 78.60, 0.00
9.74, 77.75, 0.00
9.78, 77.41, 0.00
10.39, 77.70, 0.00
10.15, 79.40, 0.00
9.22, 79.29, 0.00
9.05, 78.92, 0.00
9.42, 77.75, 0.00
10.35, 78.00, 0.00
9.90, 77.48, 0.00
9.98, 77.47, 0.00
10.51, 79.46, 0.00
9.22, 80.49, 0.00
8.69, 80.89, 0.00
8.16, 80.40, 0.00
8.65, 81.07, 0.00
7.84, 79.75, 0.00
9.50, 78.64, 0.00
10.06, 78.95, 0.00
9.86, 79.67, 0.00
9.18, 80.89, 0.00
8.49, 80.47, 0.00
8.69, 80.96, 0.00
8.29, 81.17, 0.00
8.65, 79.97, 0.00
9.86, 79.62, 0.00
9.82, 79.95, 0.00
