Unhappy, Sameness, Tolerance
4.57, 52.32, 0.88
0.08, 51.86, 1.00
0.00, 51.10, 1.00
0.00, 50.30, 1.00
0.00, 50.52, 1.00
0.00, 50.60, 1.00
0.00, 50.00, 1.00
0.00, 50.08, 1.00
0.00, 50.20, 1.00
0.00, 49.66, 1.00
0.00, 49.40, 1.00
0.00, 49.19, 1.00
0.00, 49.87, 1.00
0.00, 49.18, 1.00
0.00, 49.32, 1.00
0.00, 49.17, 1.00
0.00, 49.73, 1.00
0.00, 49.69, 1.00
0.00, 49.54, 1.00
0.00, 49.61, 1.00
0.00, 49.51, 1.00
0.00, 49.95, 1.00
0.00, 50.01, 1.00
0.00, 50.15, 1.00
0.00, 50.24, 1.00
0.00, 49.93, 1.00
0.00, 49.79, 1.00
0.00, 49.97, 1.00
0.00, 50.06, 1.00
0.00, 50.37, 1.00
0.00, 50.14, 1.00
0.00, 49.66, 1.00
0.00, 49.66, 1.00
0.00, 49.46, 1.00
0.00, 49.29, 1.00
0.00, 49.21, 1.00
0.00, 49.08, 1.00
0.00, 49.48, 1.00
0.00, 49.86, 1.00
0.00, 49.85, 1.00
0.00, 50.17, 1.00
0.00, 49.97, 1.00
0.00, 49.84, 1.00
0.00, 50.32, 1.00
0.00, 49.97, 1.00
0.00, 49.99, 1.00
0.00, 49.97, 1.00
0.00, 49.84, 1.00
0.00, 50.37, 1.00
0.00, 50.09, 1.00
