Unhappy, Sameness, Tolerance
26.35, 60.39, 0.24
15.48, 63.68, 0.28
12.65, 66.32, 0.29
11.28, 67.89, 0.30
10.43, 69.58, 0.32
10.11, 70.43, 0.31
9.05, 70.31, 0.28
9.78, 70.16, 0.28
10.71, 70.93, 0.27
9.50, 70.08, 0.28
9.90, 70.60, 0.28
9.74, 71.36, 0.30
9.22, 71.83, 0.31
9.34, 72.11, 0.28
9.05, 72.93, 0.30
8.85, 73.29, 0.28
8.49, 75.10, 0.30
6.87, 74.24, 0.33
6.71, 73.35, 0.36
7.60, 72.48, 0.39
8.12, 73.82, 0.38
7.11, 73.20, 0.38
7.36, 72.37, 0.36
7.88, 71.94, 0.35
7.92, 72.93, 0.35
7.24, 72.66, 0.37
7.44, 73.58, 0.40
6.83, 73.12, 0.45
6.87, 72.10, 0.45
7.24, 71.32, 0.43
7.52, 70.83, 0.44
7.52, 70.70, 0.46
7.76, 70.93, 0.45
7.80, 71.17, 0.43
7.76, 70.70, 0.44
7.76, 71.00, 0.46
7.19, 71.42, 0.48
7.15, 70.29, 0.50
7.07, 71.13, 0.51
6.10, 69.67, 0.52
6.67, 69.32, 0.54
6.71, 68.91, 0.53
6.91, 68.72, 0.53
7.40, 68.63, 0.53
6.43, 68.82, 0.55
6.75, 68.53, 0.55
7.07, 67.62, 0.55
6.63, 67.71, 0.55
6.87, 68.33, 0.53
6.59, 68.18, 0.53
7.40, 69.74, 0.52
6.27, 69.25, 0.55
6.75, 69.53, 0.53
7.03, 70.30, 0.50
8.00, 70.58, 0.44
8.93, 71.02, 0.39
8.45, 72.21, 0.39
8.57, 72.35, 0.36
8.69, 71.67, 0.37
8.57, 71.70, 0.39
8.29, 71.61, 0.40
7.88, 72.48, 0.41
7.44, 72.53, 0.41
6.91, 70.99, 0.41
8.16, 71.69, 0.40
6.95, 70.35, 0.43
8.69, 70.95, 0.40
8.00, 70.47, 0.41
7.60, 70.97, 0.42
6.71, 70.71, 0.43
7.80, 70.88, 0.42
7.60, 69.98, 0.43
7.76, 70.87, 0.49
7.92, 71.25, 0.49
7.48, 71.23, 0.46
7.68, 70.15, 0.44
9.18, 71.51, 0.41
8.41, 71.67, 0.39
8.53, 71.78, 0.36
7.76, 71.32, 0.36
8.25, 71.50, 0.35
9.01, 71.16, 0.33
9.38, 72.89, 0.33
9.18, 73.31, 0.30
8.97, 73.69, 0.31
9.09, 74.45, 0.29
9.34, 74.16, 0.28
8.08, 73.65, 0.31
7.72, 74.51, 0.34
7.84, 73.97, 0.35
8.12, 73.37, 0.35
8.89, 72.78, 0.33
8.29, 73.39, 0.34
8.25, 71.64, 0.35
